time,gFx,gFy,gFz,TgF
0.001000,-0.1537,0.4530,0.6606,0.816
0.002000,-0.1517,0.4534,0.6621,0.817
0.002000,-0.1520,0.4564,0.6743,0.828
0.002000,-0.1610,0.4625,0.6970,0.852
0.003000,-0.1691,0.4647,0.7061,0.862
0.005000,-0.1940,0.4657,0.7217,0.881
0.006000,-0.2069,0.4649,0.7310,0.891
0.009000,-0.2294,0.4625,0.7542,0.914
0.011000,-0.2441,0.4608,0.7825,0.940
0.012000,-0.2502,0.4586,0.7952,0.951
0.015000,-0.2585,0.4532,0.8194,0.971
0.017000,-0.2673,0.4508,0.8412,0.991
0.019000,-0.2717,0.4483,0.8509,0.999
0.021000,-0.2778,0.4422,0.8651,1.011
0.022000,-0.2812,0.4393,0.8715,1.016
0.024000,-0.2854,0.4339,0.8803,1.022
0.027000,-0.2888,0.4273,0.8949,1.033
0.029000,-0.2917,0.4246,0.9037,1.040
0.034000,-0.2932,0.4207,0.9194,1.053
0.034000,-0.2927,0.4168,0.9259,1.057
0.035000,-0.2907,0.4112,0.9308,1.058
0.037000,-0.2871,0.4051,0.9333,1.057
0.039000,-0.2851,0.4012,0.9347,1.056
0.041000,-0.2841,0.3958,0.9389,1.058
0.043000,-0.2834,0.3885,0.9355,1.052
0.046000,-0.2827,0.3855,0.9335,1.049
0.047000,-0.2844,0.3770,0.9262,1.040
0.049000,-0.2873,0.3726,0.9218,1.035
0.052000,-0.2998,0.3679,0.9125,1.029
0.053000,-0.3047,0.3609,0.9035,1.019
0.055000,-0.3103,0.3577,0.8979,1.015
0.057000,-0.3247,0.3513,0.8876,1.008
0.060000,-0.3481,0.3484,0.8839,1.012
0.062000,-0.3714,0.3396,0.8649,1.001
0.063000,-0.3838,0.3389,0.8563,0.998
0.065000,-0.3987,0.3367,0.8443,0.993
0.067000,-0.4495,0.3188,0.8055,0.976
0.069000,-0.4879,0.3127,0.7613,0.957
0.072000,-0.5062,0.3166,0.7271,0.941
0.073000,-0.5131,0.3227,0.7144,0.937
0.075000,-0.5287,0.3354,0.6980,0.938
0.078000,-0.5353,0.3406,0.6919,0.939
0.079000,-0.5421,0.3496,0.6780,0.936
0.082000,-0.5436,0.3596,0.6643,0.931
0.083000,-0.5421,0.3648,0.6596,0.928
0.085000,-0.5387,0.3701,0.6457,0.919
0.087000,-0.5382,0.3770,0.6389,0.916
0.089000,-0.5350,0.3802,0.6274,0.908
0.091000,-0.5275,0.3814,0.6140,0.895
0.094000,-0.5228,0.3828,0.6105,0.890
0.095000,-0.5167,0.3833,0.6069,0.884
0.097000,-0.5079,0.3845,0.6057,0.879
0.100000,-0.4815,0.3882,0.6120,0.870
0.101000,-0.4454,0.3955,0.6164,0.857
0.103000,-0.4251,0.3982,0.6174,0.849
0.105000,-0.3809,0.4043,0.6174,0.830
0.107000,-0.3587,0.4078,0.6149,0.820
0.109000,-0.3249,0.4090,0.6042,0.799
0.111000,-0.2951,0.4056,0.5910,0.775
0.113000,-0.2812,0.4026,0.5842,0.763
0.115000,-0.2558,0.3968,0.5761,0.745
0.117000,-0.2465,0.3911,0.5766,0.739
0.119000,-0.2375,0.3738,0.5810,0.731
0.122000,-0.2372,0.3523,0.5856,0.723
0.123000,-0.2411,0.3416,0.5851,0.719
0.124000,-0.2614,0.3147,0.5856,0.714
0.127000,-0.2758,0.2993,0.5878,0.715
0.129000,-0.3098,0.2673,0.5908,0.719
0.132000,-0.3401,0.2321,0.5883,0.718
0.133000,-0.3528,0.2145,0.5866,0.717
0.136000,-0.3699,0.1837,0.5773,0.710
0.137000,-0.3728,0.1571,0.5634,0.694
0.139000,-0.3684,0.1459,0.5526,0.680
0.141000,-0.3516,0.1263,0.5265,0.646
0.143000,-0.3403,0.1195,0.5126,0.627
0.145000,-0.3166,0.1073,0.4825,0.587
0.147000,-0.3003,0.0970,0.4574,0.556
0.149000,-0.2981,0.0914,0.4456,0.544
0.151000,-0.2978,0.0765,0.4234,0.523
0.153000,-0.2939,0.0699,0.4112,0.510
0.155000,-0.2834,0.0613,0.3872,0.484
0.157000,-0.2695,0.0581,0.3694,0.461
0.160000,-0.2626,0.0569,0.3623,0.451
0.162000,-0.2536,0.0535,0.3479,0.434
0.163000,-0.2475,0.0491,0.3328,0.418
0.165000,-0.2465,0.0474,0.3240,0.410
0.167000,-0.2475,0.0440,0.3042,0.395
0.169000,-0.2470,0.0442,0.2924,0.385
0.172000,-0.2475,0.0464,0.2656,0.366
0.173000,-0.2546,0.0520,0.2341,0.350
0.174000,-0.2604,0.0540,0.2155,0.342
0.178000,-0.2707,0.0589,0.1700,0.325
0.179000,-0.2753,0.0611,0.1437,0.317
0.182000,-0.2854,0.0643,0.0630,0.299
0.183000,-0.2898,0.0625,0.0347,0.298
0.185000,-0.2964,0.0599,0.0044,0.302
0.186000,-0.3083,0.0537,-0.0547,0.318
0.189000,-0.3247,0.0432,-0.1165,0.348
0.192000,-0.3394,0.0291,-0.1862,0.388
0.193000,-0.3452,0.0239,-0.2216,0.411
0.195000,-0.3516,0.0188,-0.2534,0.434
0.197000,-0.3670,0.0071,-0.3110,0.481
0.199000,-0.3889,-0.0017,-0.3503,0.523
0.201000,-0.4307,-0.0078,-0.3318,0.544
0.203000,-0.4640,-0.0149,-0.2988,0.552
0.205000,-0.5517,-0.0259,-0.2578,0.609
0.207000,-0.5971,-0.0594,-0.1776,0.626
0.209000,-0.6775,-0.0963,-0.1156,0.694
0.212000,-0.7268,-0.1332,-0.1014,0.746
0.213000,-0.7288,-0.1476,-0.1253,0.754
0.215000,-0.7002,-0.1656,-0.2038,0.748
0.217000,-0.6789,-0.1705,-0.2426,0.741
0.219000,-0.6228,-0.1681,-0.3064,0.714
0.221000,-0.5668,-0.1603,-0.3227,0.672
0.223000,-0.5514,-0.1578,-0.3105,0.652
0.225000,-0.5453,-0.1598,-0.2626,0.626
0.228000,-0.5497,-0.1637,-0.2319,0.619
0.229000,-0.5607,-0.1766,-0.1671,0.611
0.232000,-0.5671,-0.1969,-0.1033,0.609
0.233000,-0.5673,-0.2099,-0.0723,0.609
0.235000,-0.5656,-0.2426,-0.0166,0.616
0.237000,-0.5627,-0.2609,0.0105,0.620
0.239000,-0.5578,-0.2995,0.0682,0.637
0.241000,-0.5504,-0.3403,0.1314,0.660
0.244000,-0.5468,-0.3587,0.1630,0.674
0.245000,-0.5382,-0.3924,0.2213,0.702
0.247000,-0.5331,-0.4082,0.2509,0.717
0.249000,-0.5216,-0.4363,0.3066,0.746
0.252000,-0.5082,-0.4618,0.3640,0.777
0.253000,-0.4999,-0.4742,0.3926,0.793
0.255000,-0.4791,-0.4962,0.4471,0.822
0.257000,-0.4547,-0.5077,0.5023,0.847
0.259000,-0.4412,-0.5319,0.5287,0.870
0.261000,-0.4080,-0.5580,0.5744,0.899
0.263000,-0.3889,-0.5717,0.5920,0.910
0.265000,-0.3425,-0.5966,0.6166,0.924
0.267000,-0.2876,-0.6208,0.6272,0.928
0.269000,-0.2582,-0.6337,0.6264,0.928
0.272000,-0.1666,-0.6574,0.5920,0.900
0.273000,-0.1666,-0.6677,0.5920,0.908
0.276000,-0.1041,-0.6843,0.5482,0.883
0.280000,-0.0442,-0.7026,0.5008,0.864
0.280000,-0.0156,-0.7097,0.4754,0.854
0.282000,0.0364,-0.7219,0.4227,0.837
0.283000,0.0850,-0.7307,0.3579,0.818
0.285000,0.1075,-0.7334,0.3213,0.808
0.287000,0.1478,-0.7430,0.2421,0.795
0.289000,0.1637,-0.7481,0.2042,0.793
0.291000,0.1805,-0.7676,0.1295,0.799
0.293000,0.1820,-0.7972,0.0606,0.820
0.295000,0.1757,-0.8148,0.0296,0.834
0.297000,0.1481,-0.8529,-0.0205,0.866
0.299000,0.1278,-0.8724,-0.0408,0.883
0.301000,0.0442,-0.9369,-0.0877,0.942
0.303000,0.0078,-0.9565,-0.0955,0.961
0.305000,-0.0320,-0.9736,-0.0985,0.979
0.307000,-0.1175,-1.0029,-0.0916,1.014
0.309000,-0.2121,-1.0271,-0.0655,1.051
0.312000,-0.3073,-1.0501,-0.0318,1.095
0.313000,-0.3545,-1.0623,-0.0147,1.120
0.315000,-0.4004,-1.0747,0.0024,1.147
0.317000,-0.4901,-1.1048,0.0428,1.209
0.319000,-0.5749,-1.1317,0.0943,1.273
0.322000,-0.6565,-1.1583,0.1512,1.340
0.323000,-0.6960,-1.1700,0.1823,1.374
0.325000,-0.7354,-1.1815,0.2135,1.408
0.327000,-0.8150,-1.2047,0.2749,1.480
0.331000,-0.8922,-1.2289,0.3391,1.556
0.333000,-0.9643,-1.2484,0.4009,1.628
0.335000,-0.9956,-1.2570,0.4307,1.660
0.335000,-1.0527,-1.2741,0.4872,1.723
0.336000,-1.0801,-1.2795,0.5128,1.751
0.339000,-1.1297,-1.2888,0.5585,1.803
0.341000,-1.1756,-1.2939,0.5954,1.847
0.343000,-1.1971,-1.2951,0.6101,1.866
0.346000,-1.2443,-1.2976,0.6323,1.906
0.347000,-1.2699,-1.3015,0.6418,1.928
0.349000,-1.3252,-1.3085,0.6548,1.974
0.351000,-1.3816,-1.3151,0.6618,2.019
0.353000,-1.4090,-1.3186,0.6638,2.041
0.355000,-1.4615,-1.3203,0.6697,2.080
0.357000,-1.4835,-1.3195,0.6733,2.096
0.359000,-1.5253,-1.3132,0.6824,2.125
0.362000,-1.5651,-1.2978,0.6921,2.148
0.363000,-1.5839,-1.2890,0.6970,2.158
0.365000,-1.6208,-1.2697,0.7051,2.176
0.367000,-1.6386,-1.2587,0.7097,2.185
0.369000,-1.6699,-1.2365,0.7202,2.199
0.372000,-1.7021,-1.2142,0.7325,2.215
0.373000,-1.7187,-1.2030,0.7369,2.224
0.375000,-1.7517,-1.1837,0.7388,2.240
0.377000,-1.7867,-1.1734,0.7390,2.262
0.380000,-1.8038,-1.1544,0.7344,2.264
0.381000,-1.8409,-1.1324,0.7300,2.281
0.383000,-1.8636,-1.1216,0.7276,2.294
0.385000,-1.9152,-1.0938,0.7197,2.320
0.387000,-1.9748,-1.0567,0.6990,2.346
0.389000,-2.0090,-1.0344,0.6851,2.361
0.392000,-2.0869,-0.9887,0.6482,2.399
0.393000,-2.1297,-0.9643,0.6269,2.420
0.395000,-2.2225,-0.9157,0.5785,2.472
0.397000,-2.3195,-0.8668,0.5297,2.532
0.399000,-2.3696,-0.8434,0.5070,2.566
0.401000,-2.4712,-0.7979,0.4627,2.638
0.403000,-2.5787,-0.7513,0.4185,2.718
0.405000,-2.6352,-0.7263,0.3958,2.762
0.407000,-2.7463,-0.6706,0.3518,2.849
0.408000,-2.8013,-0.6416,0.3315,2.893
0.412000,-2.9125,-0.5783,0.2968,2.984
0.413000,-3.0165,-0.5094,0.2702,3.071
0.415000,-3.0644,-0.4757,0.2580,3.112
0.417000,-3.1504,-0.4080,0.2345,3.185
0.419000,-3.1885,-0.3721,0.2238,3.218
0.422000,-3.2848,-0.2641,0.1942,3.301
0.422000,-3.3102,-0.2287,0.1859,3.323
0.425000,-3.3324,-0.1937,0.1776,3.343
0.426000,-3.3669,-0.1258,0.1571,3.373
0.429000,-3.3847,-0.0926,0.1305,3.389
0.432000,-3.3864,0.0120,0.1011,3.388
0.433000,-3.3803,0.0474,0.0840,3.382
0.435000,-3.3542,0.1187,0.0452,3.357
0.437000,-3.3359,0.1534,0.0217,3.339
0.438000,-3.2929,0.2157,-0.0335,3.300
0.441000,-3.2452,0.2687,-0.0872,3.257
0.443000,-3.2188,0.2910,-0.1114,3.234
0.445000,-3.1910,0.3103,-0.1334,3.209
0.447000,-3.1265,0.3445,-0.1688,3.150
0.449000,-3.0505,0.3721,-0.1974,3.079
0.451000,-2.9645,0.3955,-0.2145,2.998
0.452000,-2.9178,0.4068,-0.2150,2.954
0.455000,-2.8179,0.4266,-0.2084,2.858
0.457000,-2.7654,0.4354,-0.2023,2.807
0.459000,-2.6569,0.4530,-0.1896,2.702
0.463000,-2.5521,0.4713,-0.1762,2.601
0.463000,-2.5023,0.4811,-0.1698,2.554
0.464000,-2.4128,0.5030,-0.1573,2.470
0.467000,-2.3740,0.5170,-0.1520,2.434
0.469000,-2.3168,0.5424,-0.1449,2.384
0.471000,-2.2892,0.5602,-0.1473,2.361
0.473000,-2.2846,0.5666,-0.1532,2.359
0.475000,-2.2870,0.5734,-0.1693,2.364
0.477000,-2.2934,0.5761,-0.1791,2.371
0.480000,-2.3068,0.5827,-0.2013,2.388
0.482000,-2.3180,0.5934,-0.2235,2.403
0.483000,-2.3234,0.6013,-0.2363,2.412
0.485000,-2.3308,0.6213,-0.2685,2.427
0.487000,-2.3354,0.6313,-0.2868,2.436
0.489000,-2.3444,0.6518,-0.3291,2.456
0.492000,-2.3542,0.6704,-0.3787,2.477
0.493000,-2.3603,0.6797,-0.4068,2.490
0.496000,-2.3703,0.6973,-0.4696,2.515
0.497000,-2.3728,0.7041,-0.5055,2.526
0.499000,-2.3706,0.7210,-0.5837,2.546
0.502000,-2.3601,0.7408,-0.6670,2.562
0.503000,-2.3518,0.7500,-0.7083,2.568
0.505000,-2.3271,0.7679,-0.7882,2.574
0.506000,-2.2944,0.7840,-0.8656,2.574
0.509000,-2.2758,0.7904,-0.8993,2.572
0.512000,-2.2377,0.7970,-0.9597,2.562
0.513000,-2.2179,0.7999,-0.9851,2.555
0.515000,-2.1766,0.8009,-1.0225,2.535
0.517000,-2.1346,0.7957,-1.0452,2.506
0.518000,-2.1121,0.7916,-1.0520,2.489
0.521000,-2.0603,0.7796,-1.0586,2.444
0.523000,-2.0048,0.7733,-1.0601,2.396
0.525000,-1.9777,0.7579,-1.0552,2.366
0.527000,-1.9289,0.7364,-1.0364,2.310
0.529000,-1.9066,0.7224,-1.0200,2.280
0.532000,-1.8714,0.6870,-0.9770,2.220
0.533000,-1.8363,0.6462,-0.9238,2.155
0.535000,-1.8155,0.6247,-0.8925,2.117
0.537000,-1.7683,0.5837,-0.8148,2.033
0.539000,-1.7412,0.5653,-0.7689,1.986
0.541000,-1.6501,0.5331,-0.6640,1.857
0.543000,-1.6156,0.5050,-0.5634,1.784
0.546000,-1.5795,0.4916,-0.5143,1.732
0.549000,-1.5016,0.4588,-0.4168,1.624
0.549000,-1.4603,0.4385,-0.3718,1.569
0.554000,-1.3347,0.3721,-0.2514,1.408
0.554000,-1.2939,0.3499,-0.2135,1.357
0.555000,-1.2553,0.3281,-0.1752,1.309
0.557000,-1.1805,0.2849,-0.0884,1.218
0.559000,-1.1104,0.2492,0.0237,1.138
0.562000,-1.0408,0.2282,0.1590,1.077
0.563000,-1.0095,0.2209,0.2277,1.058
0.565000,-0.9817,0.2160,0.2946,1.047
0.567000,-0.9338,0.2057,0.4200,1.044
0.569000,-0.8969,0.1886,0.5238,1.056
0.572000,-0.8786,0.1593,0.6049,1.078
0.573000,-0.8712,0.1412,0.6396,1.090
0.575000,-0.8605,0.1224,0.6953,1.113
0.577000,-0.8561,0.0870,0.7175,1.120
0.579000,-0.8507,0.0608,0.7518,1.137
0.585000,-0.8536,0.0415,0.7642,1.146
0.586000,-0.8588,0.0340,0.7596,1.147
0.586000,-0.8698,0.0156,0.7268,1.134
0.587000,-0.8727,0.0027,0.6968,1.117
0.590000,-0.8688,-0.0303,0.6066,1.060
0.592000,-0.8451,-0.0723,0.4769,0.973
0.593000,-0.8177,-0.1002,0.3863,0.910
0.596000,-0.6281,-0.2920,-0.0823,0.698
0.597000,-0.3831,-0.4813,-0.4796,0.780
0.599000,0.1224,-0.8260,-1.2726,1.522
0.601000,0.4236,-1.2243,-2.1316,2.494
0.603000,0.5001,-1.5748,-2.7822,3.236
0.605000,0.5306,-2.5396,-4.5435,5.232
0.607000,0.5209,-2.9408,-5.3707,6.145
0.609000,0.7608,-2.6259,-5.6842,6.307
0.612000,1.0889,-1.2191,-4.0541,4.371
0.613000,1.1128,-0.3784,-2.8773,3.108
0.615000,0.8055,0.5033,-0.9220,1.324
0.616000,0.5299,0.5326,-0.3863,0.845
0.619000,-0.1437,0.0777,0.0447,0.169
0.622000,-0.8104,-0.6494,0.0982,1.043
0.623000,-1.0659,-0.9372,0.1314,1.425
0.624000,-1.3315,-1.2074,0.3391,1.829
0.627000,-1.3772,-1.2057,0.5929,1.924
0.629000,-1.3706,-1.1915,0.6741,1.937
0.631000,-1.3518,-1.1920,0.7298,1.944
0.633000,-1.3198,-1.1991,0.7388,1.930
0.635000,-1.2057,-1.2277,0.7332,1.870
0.637000,-1.0518,-1.2475,0.6792,1.767
0.639000,-0.9641,-1.2401,0.6579,1.703
0.641000,-0.7882,-1.2018,0.6267,1.568
0.642000,-0.7129,-1.1854,0.6228,1.517
0.644000,-0.5929,-1.1935,0.6565,1.486
0.647000,-0.4828,-1.1817,0.6152,1.417
0.650000,-0.4217,-1.1375,0.5700,1.340
0.653000,-0.3396,-1.0432,0.4747,1.195
0.653000,-0.3574,-1.0281,0.3948,1.158
0.655000,-0.3828,-1.0249,0.3543,1.150
0.657000,-0.4488,-1.0171,0.2927,1.150
0.659000,-0.4747,-1.0027,0.2614,1.140
0.662000,-0.5016,-0.9218,0.1964,1.068
0.664000,-0.5644,-0.8551,0.1395,1.034
0.665000,-0.6017,-0.8290,0.1139,1.031
0.667000,-0.6789,-0.7862,0.0770,1.042
0.669000,-0.7132,-0.7649,0.0623,1.048
0.672000,-0.8070,-0.6960,0.0117,1.066
0.673000,-0.8382,-0.6829,-0.0010,1.081
0.675000,-0.8651,-0.6684,-0.0144,1.093
0.677000,-0.9255,-0.6384,-0.0310,1.125
0.680000,-0.9841,-0.6086,-0.0296,1.157
0.684000,-1.0325,-0.5793,-0.0195,1.184
0.685000,-1.0488,-0.5627,-0.0129,1.190
0.685000,-1.0608,-0.5475,-0.0066,1.194
0.687000,-1.0821,-0.5177,0.0081,1.200
0.688000,-1.0818,-0.4740,0.0137,1.181
0.691000,-1.0923,-0.4478,0.0029,1.181
0.692000,-1.0972,-0.4354,-0.0125,1.180
0.695000,-1.1053,-0.4241,-0.0257,1.184
0.699000,-1.1048,-0.4197,-0.0432,1.183
0.700000,-1.1028,-0.4312,-0.0472,1.185
0.701000,-1.0909,-0.4205,-0.0391,1.170
0.703000,-1.0772,-0.4075,-0.0276,1.152
0.705000,-1.0383,-0.3743,-0.0046,1.104
0.707000,-1.0254,-0.3618,0.0071,1.087
0.709000,-1.0176,-0.3538,0.0313,1.078
0.711000,-1.0239,-0.3533,0.0606,1.085
0.713000,-1.0317,-0.3538,0.0735,1.093
0.715000,-1.0156,-0.3181,0.0792,1.067
0.717000,-1.0017,-0.2907,0.0760,1.046
0.718000,-1.0347,-0.2802,0.0818,1.075
0.721000,-1.0818,-0.2863,0.1077,1.124
0.723000,-1.0943,-0.2793,0.1173,1.135
0.724000,-1.0960,-0.2543,0.1358,1.133
0.726000,-1.0935,-0.2468,0.1522,1.131
0.729000,-1.0857,-0.2331,0.1930,1.127
0.732000,-1.0762,-0.2279,0.2336,1.125
0.733000,-1.0711,-0.2284,0.2529,1.124
0.734000,-1.0664,-0.2372,0.2971,1.132
0.737000,-1.0735,-0.2514,0.3284,1.150
0.739000,-1.1036,-0.2924,0.4002,1.210
0.741000,-1.1331,-0.3262,0.4586,1.265
0.743000,-1.1436,-0.3381,0.4830,1.287
0.745000,-1.1458,-0.3525,0.5150,1.305
0.748000,-1.1341,-0.3582,0.5243,1.300
0.752000,-1.1263,-0.3767,0.5219,1.297
0.752000,-1.1153,-0.4068,0.4957,1.286
0.753000,-1.1092,-0.4241,0.4713,1.278
0.755000,-1.1019,-0.4664,0.4195,1.268
0.757000,-1.0569,-0.4877,0.3306,1.210
0.759000,-1.0217,-0.4830,0.2705,1.162
0.763000,-0.9580,-0.4664,0.1444,1.075
0.764000,-0.9387,-0.4618,0.0850,1.050
0.766000,-0.9308,-0.4635,-0.0120,1.040
0.767000,-0.8893,-0.4254,-0.1200,0.993
0.769000,-0.8935,-0.4166,-0.1590,0.999
0.771000,-0.9895,-0.4767,-0.1676,1.111
0.773000,-0.9983,-0.4718,-0.2162,1.125
0.775000,-1.0129,-0.4705,-0.2211,1.139
0.777000,-1.0464,-0.4764,-0.2094,1.169
0.779000,-1.0442,-0.4676,-0.2140,1.164
0.783000,-1.0437,-0.4576,-0.2079,1.158
0.783000,-1.0322,-0.4515,-0.2047,1.145
0.785000,-1.0249,-0.4520,-0.2023,1.138
0.787000,-1.0122,-0.4588,-0.1849,1.127
0.788000,-1.0083,-0.4635,-0.1737,1.123
0.791000,-0.9780,-0.4603,-0.1642,1.093
0.793000,-0.9714,-0.4608,-0.1630,1.087
0.795000,-0.9575,-0.4571,-0.1718,1.075
0.797000,-0.9482,-0.4510,-0.1845,1.066
0.803000,-0.9421,-0.4532,-0.2038,1.065
0.803000,-0.9428,-0.4520,-0.2277,1.070
0.803000,-0.9467,-0.4481,-0.2441,1.075
0.805000,-0.9499,-0.4373,-0.2629,1.078
0.806000,-0.9643,-0.4107,-0.2812,1.085
0.808000,-0.9970,-0.4012,-0.2814,1.111
0.812000,-1.0251,-0.3831,-0.3037,1.136
0.813000,-1.0369,-0.3692,-0.3078,1.143
0.815000,-1.0447,-0.3496,-0.3115,1.145
0.817000,-1.0559,-0.3039,-0.3164,1.143
0.819000,-1.0708,-0.2587,-0.3369,1.152
0.821000,-1.1087,-0.2282,-0.3293,1.179
0.823000,-1.1265,-0.2104,-0.3467,1.197
0.825000,-1.1734,-0.1600,-0.4461,1.266
0.827000,-1.2003,-0.1295,-0.4979,1.306
0.830000,-1.2763,-0.0603,-0.5666,1.398
0.832000,-1.3496,0.0032,-0.5443,1.455
0.833000,-1.3794,0.0210,-0.5018,1.468
0.835000,-1.4226,0.0029,-0.4134,1.481
0.837000,-1.4395,-0.0086,-0.4107,1.497
0.839000,-1.4766,-0.0151,-0.3589,1.520
0.842000,-1.5130,0.0249,-0.3313,1.549
0.842000,-1.5470,0.0752,-0.3191,1.581
0.844000,-1.6193,0.0836,-0.3071,1.650
0.847000,-1.6445,0.0308,-0.3105,1.674
0.849000,-1.6552,-0.0872,-0.3078,1.686
0.852000,-1.6015,-0.1627,-0.2629,1.631
0.854000,-1.5668,-0.1774,-0.2162,1.592
0.855000,-1.4771,-0.1764,-0.0655,1.489
0.856000,-1.4275,-0.1664,0.0115,1.437
0.859000,-1.3330,-0.1334,0.1278,1.346
0.861000,-1.2401,-0.1146,0.2157,1.264
0.864000,-1.1981,-0.1109,0.2450,1.228
0.865000,-1.1280,-0.0889,0.2771,1.165
0.867000,-1.0745,-0.0752,0.2920,1.116
0.869000,-1.0552,-0.0525,0.3039,1.099
0.872000,-1.0359,-0.0511,0.2731,1.073
0.873000,-1.0381,-0.0508,0.2560,1.070
0.875000,-1.0469,-0.0452,0.2443,1.076
0.877000,-1.0427,-0.0371,0.2573,1.075
0.878000,-1.0398,-0.0266,0.2658,1.074
0.882000,-1.0188,-0.0010,0.2844,1.058
0.883000,-1.0078,0.0127,0.2876,1.048
0.885000,-0.9966,0.0425,0.2978,1.041
0.886000,-1.0163,0.0682,0.2954,1.061
0.888000,-1.0312,0.0701,0.2920,1.074
0.891000,-1.0474,0.0616,0.2797,1.086
0.894000,-1.0527,0.0562,0.2646,1.087
0.895000,-1.0484,0.0454,0.2538,1.080
0.897000,-1.0320,0.0489,0.2294,1.058
0.900000,-1.0251,0.0552,0.2209,1.050
0.901000,-1.0078,0.0672,0.2118,1.032
0.903000,-0.9824,0.0728,0.2199,1.009
0.904000,-0.9643,0.0684,0.2299,0.994
0.907000,-0.9132,0.0535,0.2595,0.951
0.909000,-0.8856,0.0410,0.2741,0.928
0.912000,-0.8001,0.0134,0.3286,0.865
0.913000,-0.7735,-0.0129,0.3511,0.850
0.915000,-0.7481,-0.0200,0.3736,0.836
0.917000,-0.6934,-0.0310,0.4212,0.812
0.919000,-0.6609,-0.0384,0.4823,0.819
0.921000,-0.6223,-0.0584,0.5436,0.828
0.924000,-0.6074,-0.0640,0.5671,0.833
0.925000,-0.5922,-0.0679,0.5903,0.839
0.928000,-0.5653,-0.0772,0.6240,0.846
0.929000,-0.5409,-0.1016,0.6316,0.838
0.932000,-0.5355,-0.1446,0.6325,0.841
0.933000,-0.5416,-0.1722,0.6311,0.849
0.935000,-0.5475,-0.1945,0.6237,0.852
0.937000,-0.5776,-0.2216,0.5888,0.854
0.939000,-0.6101,-0.2553,0.5421,0.855
0.941000,-0.6440,-0.2656,0.5011,0.858
0.943000,-0.6587,-0.2653,0.4906,0.863
0.945000,-0.6809,-0.2687,0.4754,0.873
0.948000,-0.6870,-0.2724,0.4527,0.867
0.950000,-0.7061,-0.2705,0.3963,0.854
0.952000,-0.7219,-0.2665,0.3135,0.831
0.954000,-0.7342,-0.2702,0.2797,0.831
0.954000,-0.7469,-0.2643,0.2084,0.819
0.957000,-0.7544,-0.2546,0.1762,0.815
0.959000,-0.7984,-0.2514,0.0853,0.841
0.961000,-0.8470,-0.2590,-0.0064,0.886
0.963000,-0.8707,-0.2665,-0.0586,0.913
0.967000,-0.9054,-0.2819,-0.1422,0.959
0.967000,-0.9147,-0.2841,-0.1813,0.975
0.969000,-0.9225,-0.2494,-0.2135,0.979
0.972000,-0.9145,-0.2199,-0.2204,0.966
0.973000,-0.9096,-0.2184,-0.2228,0.962
0.976000,-0.8991,-0.2563,-0.2661,0.972
0.977000,-0.9018,-0.2817,-0.2946,0.990
0.980000,-0.8856,-0.3259,-0.3266,0.999
0.982000,-0.8495,-0.3342,-0.3042,0.962
0.983000,-0.8275,-0.3330,-0.2773,0.934
0.987000,-0.7816,-0.3284,-0.2211,0.876
0.987000,-0.7598,-0.3257,-0.1986,0.850
0.989000,-0.7347,-0.3142,-0.1319,0.810
0.992000,-0.7513,-0.2516,-0.0281,0.793
0.993000,-0.7640,-0.2179,0.0213,0.795
0.995000,-0.7540,-0.2319,0.0777,0.793
0.997000,-0.7175,-0.3215,0.1170,0.795
0.999000,-0.6882,-0.3645,0.1432,0.792
1.001000,-0.6377,-0.4451,0.1969,0.802
1.002000,-0.6144,-0.4742,0.2228,0.808
1.005000,-0.5587,-0.5099,0.2607,0.800
1.007000,-0.4864,-0.5184,0.2868,0.767
1.009000,-0.4481,-0.5143,0.3027,0.746
1.011000,-0.3863,-0.5021,0.3281,0.713
1.013000,-0.3450,-0.4967,0.3301,0.689
1.016000,-0.3318,-0.4982,0.3235,0.680
1.019000,-0.3244,-0.5084,0.2983,0.673
1.019000,-0.3237,-0.5150,0.2839,0.671
1.025000,-0.3196,-0.5304,0.2563,0.670
1.025000,-0.3232,-0.5561,0.2221,0.680
1.025000,-0.3332,-0.5778,0.1952,0.695
1.027000,-0.3462,-0.6118,0.1451,0.718
1.029000,-0.3606,-0.6289,0.1173,0.734
1.032000,-0.6733,-0.6943,0.0640,0.969
1.033000,-0.7456,-0.7552,0.0401,1.062
1.035000,-0.7464,-0.7659,-0.0164,1.070
1.037000,-0.6665,-0.7574,-0.1610,1.022
1.040000,-0.5666,-0.7449,-0.2839,0.978
1.041000,-0.4715,-0.7122,-0.3907,0.939
1.043000,-0.4444,-0.6980,-0.4344,0.935
1.044000,-0.4227,-0.6843,-0.4701,0.932
1.046000,-0.3924,-0.6601,-0.5380,0.938
1.049000,-0.3384,-0.6450,-0.5702,0.925
1.052000,-0.2905,-0.6152,-0.5856,0.898
1.052000,-0.2817,-0.5903,-0.6054,0.891
1.055000,-0.2846,-0.5788,-0.6081,0.886
1.057000,-0.3352,-0.6020,-0.5727,0.896
1.058000,-0.4271,-0.6440,-0.5245,0.934
1.061000,-0.5470,-0.7039,-0.4539,1.000
1.062000,-0.6076,-0.7293,-0.4102,1.034
1.065000,-0.6838,-0.7510,-0.3477,1.074
1.068000,-0.7173,-0.7786,-0.3416,1.112
1.068000,-0.7464,-0.7943,-0.3535,1.146
