time,wx (rad/s),wy (rad/s),wz (rad/s)
72.606,-0.45,-0.70,-0.09
72.608,-0.38,-0.79,-0.11
72.610,-0.30,-0.87,-0.14
72.613,-0.21,-0.93,-0.16
72.614,-0.17,-0.95,-0.18
72.616,-0.14,-0.97,-0.19
72.618,-0.06,-0.99,-0.21
72.623,0.00,-0.99,-0.23
72.624,0.06,-0.97,-0.24
72.624,0.08,-0.95,-0.24
72.626,0.10,-0.92,-0.24
72.628,0.12,-0.86,-0.22
72.630,0.13,-0.78,-0.20
72.633,0.13,-0.69,-0.17
72.634,0.13,-0.64,-0.15
72.636,0.12,-0.54,-0.11
72.643,0.11,-0.49,-0.09
72.643,0.09,-0.38,-0.05
72.643,0.07,-0.28,-0.01
72.644,0.07,-0.23,0.01
72.646,0.05,-0.13,0.04
72.648,0.04,-0.08,0.06
72.651,0.02,0.01,0.08
72.659,0.01,0.07,0.10
72.659,0.01,0.11,0.11
72.659,0.01,0.16,0.11
72.659,0.01,0.18,0.11
72.660,0.00,0.22,0.11
72.663,-0.01,0.23,0.10
72.666,-0.01,0.24,0.09
72.667,-0.01,0.25,0.08
72.668,-0.03,0.25,0.07
72.677,-0.04,0.25,0.06
72.677,-0.06,0.24,0.05
72.677,-0.07,0.24,0.04
72.677,-0.10,0.23,0.03
72.678,-0.10,0.22,0.02
72.681,-0.14,0.21,0.01
72.683,-0.17,0.20,0.00
72.692,-0.18,0.19,-0.00
72.692,-0.22,0.17,-0.01
72.692,-0.24,0.15,-0.02
72.692,-0.27,0.14,-0.02
72.693,-0.29,0.12,-0.03
72.694,-0.30,0.11,-0.03
72.696,-0.31,0.08,-0.04
72.698,-0.33,0.05,-0.05
72.700,-0.33,0.03,-0.05
72.705,-0.34,-0.00,-0.05
72.705,-0.34,-0.02,-0.06
72.706,-0.35,-0.06,-0.06
72.708,-0.34,-0.09,-0.07
72.710,-0.34,-0.10,-0.07
72.713,-0.34,-0.13,-0.08
72.714,-0.33,-0.16,-0.07
72.716,-0.32,-0.17,-0.08
72.718,-0.32,-0.20,-0.07
72.720,-0.32,-0.22,-0.07
72.723,-0.32,-0.25,-0.06
72.724,-0.31,-0.28,-0.06
72.726,-0.31,-0.30,-0.05
72.728,-0.30,-0.33,-0.05
72.730,-0.29,-0.35,-0.05
72.734,-0.28,-0.40,-0.04
72.734,-0.28,-0.41,-0.04
72.737,-0.28,-0.42,-0.04
72.739,-0.27,-0.44,-0.05
72.741,-0.26,-0.45,-0.05
72.743,-0.26,-0.43,-0.05
72.744,-0.25,-0.43,-0.05
72.746,-0.25,-0.42,-0.05
72.748,-0.24,-0.41,-0.05
72.750,-0.24,-0.41,-0.05
72.760,-0.24,-0.40,-0.05
72.760,-0.25,-0.39,-0.05
72.760,-0.25,-0.39,-0.04
72.760,-0.25,-0.38,-0.04
72.762,-0.25,-0.37,-0.03
72.764,-0.24,-0.35,-0.03
72.764,-0.23,-0.34,-0.02
72.767,-0.23,-0.32,-0.01
72.768,-0.21,-0.31,-0.01
72.774,-0.21,-0.29,-0.01
72.774,-0.20,-0.26,-0.00
72.774,-0.19,-0.24,0.00
72.777,-0.18,-0.22,0.00
72.778,-0.18,-0.21,-0.00
72.780,-0.16,-0.18,-0.00
72.784,-0.15,-0.16,-0.00
72.784,-0.16,-0.14,-0.00
72.787,-0.15,-0.12,-0.01
72.791,-0.15,-0.11,-0.01
72.792,-0.15,-0.09,-0.01
72.793,-0.14,-0.07,-0.02
72.794,-0.15,-0.06,-0.02
72.797,-0.15,-0.04,-0.03
72.799,-0.14,-0.03,-0.03
72.801,-0.15,-0.02,-0.04
72.804,-0.15,-0.00,-0.05
72.804,-0.15,0.00,-0.05
72.806,-0.15,0.00,-0.05
72.808,-0.16,0.01,-0.05
72.810,-0.17,0.01,-0.05
72.813,-0.18,0.00,-0.05
72.814,-0.18,0.00,-0.04
72.816,-0.19,-0.00,-0.04
72.818,-0.20,-0.01,-0.03
72.822,-0.19,-0.01,-0.03
72.823,-0.20,-0.02,-0.03
72.824,-0.21,-0.03,-0.03
72.826,-0.21,-0.04,-0.02
72.830,-0.21,-0.05,-0.03
72.830,-0.21,-0.05,-0.03
72.833,-0.21,-0.06,-0.03
72.835,-0.22,-0.07,-0.03
72.836,-0.22,-0.07,-0.04
72.839,-0.22,-0.08,-0.04
72.840,-0.22,-0.09,-0.04
72.843,-0.22,-0.11,-0.04
72.846,-0.21,-0.12,-0.04
72.846,-0.22,-0.13,-0.04
72.848,-0.21,-0.16,-0.03
72.850,-0.20,-0.17,-0.03
72.853,-0.18,-0.22,-0.02
72.856,-0.18,-0.23,-0.02
72.857,-0.17,-0.25,-0.01
72.859,-0.16,-0.27,-0.01
72.863,-0.13,-0.30,0.00
72.863,-0.11,-0.32,0.01
72.864,-0.10,-0.33,0.01
72.866,-0.08,-0.34,0.01
72.868,-0.06,-0.35,0.01
72.874,-0.03,-0.35,0.01
72.874,0.00,-0.35,0.01
72.875,0.01,-0.35,0.01
72.876,0.01,-0.36,0.01
72.878,0.04,-0.37,0.01
72.880,0.05,-0.37,0.01
72.883,0.06,-0.38,0.01
72.884,0.06,-0.38,0.00
72.886,0.07,-0.38,-0.00
72.891,0.07,-0.38,-0.01
72.892,0.07,-0.37,-0.01
72.895,0.06,-0.36,-0.01
72.895,0.06,-0.35,-0.01
72.896,0.05,-0.35,-0.02
72.898,0.05,-0.34,-0.02
72.900,0.04,-0.33,-0.02
72.905,0.03,-0.31,-0.02
72.905,0.03,-0.30,-0.02
72.907,0.02,-0.28,-0.01
72.909,0.03,-0.27,-0.01
72.917,0.02,-0.25,0.00
72.917,0.01,-0.22,0.02
72.918,0.00,-0.20,0.02
72.918,0.00,-0.16,0.04
72.918,-0.00,-0.14,0.04
72.922,0.00,-0.09,0.06
72.923,0.01,-0.04,0.07
72.924,0.02,-0.02,0.07
72.926,0.01,0.02,0.09
72.928,0.01,0.07,0.09
72.930,0.02,0.09,0.10
72.933,0.02,0.13,0.11
72.935,0.02,0.15,0.11
72.936,0.02,0.19,0.12
72.940,0.02,0.21,0.13
72.940,0.03,0.23,0.12
72.944,0.03,0.25,0.13
72.945,0.03,0.25,0.13
72.946,0.04,0.27,0.12
72.948,0.05,0.28,0.12
72.950,0.04,0.28,0.12
72.956,0.05,0.28,0.11
72.956,0.05,0.28,0.11
72.957,0.05,0.27,0.10
72.958,0.06,0.26,0.09
72.960,0.06,0.25,0.09
72.964,0.05,0.22,0.08
72.965,0.04,0.20,0.08
72.967,0.04,0.18,0.07
72.969,0.04,0.15,0.06
72.974,0.03,0.14,0.05
72.975,0.02,0.09,0.04
72.975,0.02,0.07,0.03
72.977,0.01,0.06,0.03
72.979,0.01,0.02,0.02
72.980,0.00,-0.02,0.01
72.983,0.01,-0.06,0.01
72.984,-0.00,-0.08,0.01
72.988,-0.00,-0.10,0.01
72.989,-0.01,-0.14,0.00
72.991,-0.01,-0.17,-0.00
72.993,-0.01,-0.20,-0.01
72.994,-0.02,-0.22,-0.01
72.996,-0.02,-0.23,-0.01
72.998,-0.02,-0.25,-0.02
73.000,-0.02,-0.27,-0.02
73.003,-0.03,-0.28,-0.02
73.006,-0.04,-0.28,-0.03
73.007,-0.04,-0.28,-0.03
73.010,-0.05,-0.27,-0.03
73.010,-0.06,-0.27,-0.04
73.013,-0.06,-0.26,-0.04
73.015,-0.06,-0.25,-0.05
73.017,-0.06,-0.23,-0.05
73.018,-0.05,-0.23,-0.06
73.021,-0.04,-0.21,-0.06
73.023,-0.03,-0.19,-0.07
73.025,-0.03,-0.18,-0.07
73.027,-0.02,-0.16,-0.07
73.029,-0.01,-0.15,-0.07
73.031,0.00,-0.13,-0.08
73.033,0.01,-0.11,-0.08
73.035,0.03,-0.09,-0.07
73.036,0.03,-0.07,-0.07
73.038,0.04,-0.05,-0.07
73.041,0.04,-0.01,-0.06
73.043,0.05,0.02,-0.05
73.044,0.04,0.04,-0.05
73.046,0.04,0.07,-0.04
73.048,0.05,0.10,-0.03
73.051,0.05,0.11,-0.02
73.053,0.05,0.14,-0.02
73.055,0.06,0.15,-0.01
73.056,0.05,0.17,-0.00
73.058,0.05,0.19,-0.00
73.060,0.04,0.20,0.00
73.064,0.03,0.21,0.00
73.065,0.02,0.22,0.01
73.068,0.01,0.24,0.01
73.070,0.01,0.24,0.01
73.073,0.01,0.25,0.01
73.073,0.01,0.24,0.01
73.074,0.00,0.24,0.01
73.077,0.00,0.24,0.01
73.078,-0.00,0.23,0.00
73.080,-0.01,0.23,0.00
73.084,-0.01,0.22,0.00
73.085,-0.01,0.22,-0.00
73.087,-0.01,0.22,-0.00
73.090,-0.01,0.23,-0.00
73.090,-0.01,0.23,0.00
73.093,-0.03,0.25,-0.00
73.095,-0.03,0.25,-0.00
73.096,-0.04,0.26,0.00
73.099,-0.04,0.27,0.01
73.100,-0.05,0.29,0.01
73.103,-0.07,0.30,0.02
73.105,-0.07,0.31,0.02
73.107,-0.08,0.32,0.02
73.109,-0.08,0.33,0.03
73.110,-0.08,0.35,0.03
73.114,-0.08,0.36,0.03
73.115,-0.08,0.36,0.03
73.116,-0.07,0.37,0.03
73.119,-0.07,0.38,0.04
73.120,-0.06,0.39,0.04
73.123,-0.05,0.40,0.04
73.125,-0.04,0.40,0.04
73.126,-0.03,0.39,0.04
73.128,-0.02,0.40,0.04
73.130,-0.01,0.39,0.04
73.133,-0.01,0.38,0.04
73.134,0.01,0.37,0.04
73.136,0.01,0.36,0.03
73.139,0.00,0.35,0.03
73.141,0.01,0.34,0.03
73.144,0.01,0.32,0.03
73.144,0.01,0.31,0.02
73.146,0.02,0.30,0.02
73.148,0.01,0.28,0.02
73.151,0.03,0.27,0.02
73.153,0.04,0.27,0.02
73.156,0.04,0.26,0.02
73.156,0.05,0.25,0.02
73.159,0.05,0.25,0.02
73.161,0.07,0.24,0.02
73.164,0.08,0.24,0.03
73.165,0.09,0.24,0.03
73.168,0.10,0.24,0.03
73.169,0.10,0.24,0.03
73.172,0.12,0.24,0.03
73.175,0.14,0.24,0.03
73.176,0.14,0.24,0.04
73.176,0.15,0.24,0.04
73.179,0.17,0.24,0.04
73.181,0.18,0.24,0.05
73.183,0.19,0.24,0.05
73.184,0.19,0.25,0.05
73.187,0.20,0.25,0.06
73.192,0.20,0.25,0.06
73.192,0.19,0.26,0.06
73.193,0.20,0.27,0.07
73.194,0.20,0.27,0.07
73.196,0.20,0.28,0.07
73.198,0.19,0.30,0.07
73.200,0.20,0.30,0.07
73.203,0.20,0.32,0.07
73.204,0.19,0.33,0.08
73.207,0.19,0.34,0.08
73.209,0.19,0.34,0.08
73.210,0.18,0.35,0.08
73.213,0.18,0.37,0.08
73.215,0.18,0.38,0.08
73.218,0.18,0.38,0.08
73.219,0.18,0.40,0.07
73.220,0.18,0.40,0.07
73.223,0.19,0.40,0.06
73.225,0.19,0.40,0.06
73.226,0.19,0.39,0.06
73.228,0.21,0.39,0.05
73.230,0.22,0.39,0.05
73.233,0.24,0.40,0.05
73.234,0.25,0.40,0.05
73.236,0.25,0.41,0.05
73.241,0.26,0.42,0.04
73.241,0.28,0.43,0.04
73.243,0.31,0.44,0.05
73.244,0.31,0.44,0.04
73.247,0.33,0.45,0.05
73.248,0.35,0.44,0.05
73.250,0.36,0.45,0.06
73.253,0.37,0.46,0.07
73.254,0.40,0.46,0.07
73.257,0.41,0.48,0.08
73.259,0.40,0.49,0.08
73.260,0.38,0.55,0.09
73.264,0.25,0.66,0.08
73.264,0.14,0.70,0.09
73.267,-0.08,0.71,0.12
73.269,-0.15,0.67,0.14
73.271,-0.24,0.53,0.17
73.274,-0.28,0.41,0.17
73.275,-0.29,0.37,0.16
73.278,-0.28,0.26,0.13
73.278,-0.28,0.21,0.10
73.281,-0.24,0.07,0.06
73.283,-0.20,-0.08,0.02
73.284,-0.19,-0.15,0.00
73.288,-0.16,-0.29,-0.03
73.290,-0.14,-0.35,-0.05
73.291,-0.13,-0.44,-0.07
73.293,-0.13,-0.51,-0.10
73.294,-0.12,-0.54,-0.11
73.296,-0.11,-0.60,-0.12
73.299,-0.10,-0.64,-0.14
73.300,-0.10,-0.65,-0.15
73.303,-0.07,-0.68,-0.16
73.305,-0.06,-0.68,-0.17
73.307,-0.04,-0.69,-0.17
73.308,-0.01,-0.67,-0.17
73.310,0.01,-0.66,-0.17
73.313,0.03,-0.63,-0.17
73.314,0.05,-0.61,-0.16
73.316,0.07,-0.57,-0.16
73.318,0.10,-0.52,-0.15
73.320,0.12,-0.49,-0.14
73.323,0.15,-0.43,-0.13
73.324,0.16,-0.40,-0.13
73.327,0.19,-0.33,-0.12
73.328,0.22,-0.26,-0.11
73.330,0.22,-0.22,-0.11
73.333,0.24,-0.14,-0.10
73.334,0.27,-0.07,-0.09
73.336,0.27,-0.03,-0.08
73.338,0.28,0.04,-0.07
73.340,0.28,0.08,-0.06
73.343,0.28,0.18,-0.00
73.344,0.26,0.22,0.01
73.346,0.26,0.25,0.02
73.348,0.22,0.32,0.06
73.350,0.16,0.38,0.09
73.353,0.10,0.43,0.10
73.354,0.08,0.45,0.11
73.357,0.04,0.47,0.12
73.358,-0.03,0.50,0.12
73.360,-0.11,0.50,0.12
73.363,-0.19,0.49,0.12
73.364,-0.23,0.49,0.11
73.366,-0.28,0.46,0.10
73.368,-0.32,0.44,0.10
73.370,-0.37,0.39,0.09
73.374,-0.40,0.32,0.07
73.375,-0.41,0.27,0.06
73.376,-0.42,0.18,0.03
73.378,-0.43,0.13,0.02
73.380,-0.43,0.03,-0.00
73.383,-0.41,-0.06,-0.03
73.384,-0.41,-0.11,-0.04
73.386,-0.37,-0.21,-0.07
73.388,-0.34,-0.25,-0.08
73.391,-0.29,-0.33,-0.10
73.393,-0.23,-0.41,-0.12
73.394,-0.18,-0.44,-0.13
73.396,-0.11,-0.53,-0.14
73.398,-0.07,-0.57,-0.14
73.400,0.02,-0.64,-0.15
73.403,0.10,-0.70,-0.14
73.404,0.12,-0.72,-0.15
73.406,0.20,-0.73,-0.15
73.408,0.23,-0.73,-0.15
73.410,0.29,-0.71,-0.14
73.413,0.32,-0.68,-0.12
73.414,0.35,-0.67,-0.12
73.416,0.37,-0.62,-0.09
73.418,0.38,-0.55,-0.07
73.420,0.39,-0.52,-0.05
73.423,0.38,-0.43,-0.02
73.425,0.38,-0.38,0.00
73.426,0.36,-0.29,0.03
73.428,0.34,-0.20,0.06
73.430,0.33,-0.15,0.08
73.433,0.31,-0.06,0.11
73.434,0.30,-0.02,0.12
73.436,0.28,0.04,0.14
73.438,0.26,0.09,0.15
73.441,0.25,0.11,0.16
73.443,0.23,0.17,0.16
73.445,0.22,0.23,0.16
73.446,0.21,0.25,0.16
73.448,0.20,0.29,0.15
73.451,0.20,0.31,0.14
73.453,0.19,0.33,0.13
73.454,0.17,0.35,0.12
73.456,0.16,0.36,0.11
73.459,0.14,0.37,0.09
73.460,0.13,0.37,0.08
73.463,0.09,0.37,0.06
73.464,0.08,0.36,0.05
73.466,0.06,0.35,0.05
73.468,0.04,0.34,0.04
73.470,0.00,0.32,0.03
73.473,-0.03,0.29,0.02
73.475,-0.05,0.28,0.02
73.476,-0.05,0.27,0.01
73.478,-0.09,0.25,0.00
73.480,-0.11,0.22,-0.00
73.483,-0.13,0.19,-0.01
73.484,-0.13,0.17,-0.02
73.486,-0.14,0.16,-0.03
73.488,-0.15,0.12,-0.04
73.491,-0.16,0.08,-0.05
73.493,-0.18,0.04,-0.06
73.494,-0.18,0.02,-0.07
73.496,-0.19,-0.02,-0.07
73.498,-0.18,-0.04,-0.08
73.500,-0.19,-0.09,-0.08
73.503,-0.19,-0.13,-0.08
73.504,-0.18,-0.15,-0.08
73.506,-0.18,-0.19,-0.08
73.508,-0.17,-0.21,-0.08
73.510,-0.17,-0.25,-0.08
73.513,-0.16,-0.28,-0.08
73.515,-0.16,-0.30,-0.08
73.516,-0.15,-0.32,-0.08
73.519,-0.14,-0.33,-0.08
73.521,-0.12,-0.35,-0.08
73.524,-0.12,-0.35,-0.08
73.524,-0.11,-0.36,-0.08
73.527,-0.09,-0.37,-0.08
73.528,-0.08,-0.38,-0.08
73.531,-0.06,-0.38,-0.08
73.533,-0.04,-0.38,-0.08
73.534,-0.02,-0.38,-0.08
73.536,-0.01,-0.37,-0.08
73.539,0.01,-0.36,-0.07
73.541,0.02,-0.35,-0.08
73.544,0.04,-0.33,-0.07
73.544,0.03,-0.32,-0.06
73.546,0.05,-0.29,-0.06
73.548,0.06,-0.27,-0.06
73.551,0.05,-0.25,-0.05
73.553,0.06,-0.21,-0.04
73.554,0.06,-0.19,-0.04
73.558,0.06,-0.15,-0.04
73.558,0.05,-0.10,-0.03
73.560,0.05,-0.08,-0.03
73.563,0.04,-0.04,-0.02
73.564,0.03,0.01,-0.01
73.567,0.02,0.02,-0.01
73.569,0.03,0.06,-0.00
73.571,0.02,0.08,0.00
73.575,0.02,0.11,0.01
73.575,0.01,0.14,0.02
73.576,0.02,0.15,0.02
73.579,0.02,0.18,0.03
73.580,0.02,0.19,0.03
73.583,0.01,0.22,0.04
73.584,0.03,0.23,0.04
73.587,0.02,0.24,0.04
73.588,0.03,0.25,0.04
73.590,0.03,0.25,0.04
73.593,0.03,0.25,0.04
73.596,0.04,0.25,0.04
73.596,0.04,0.25,0.03
73.598,0.04,0.24,0.03
73.600,0.03,0.22,0.03
73.603,0.03,0.21,0.02
73.604,0.03,0.20,0.02
73.606,0.02,0.18,0.02
73.609,0.02,0.16,0.01
73.610,0.02,0.14,-0.00
73.613,0.00,0.11,-0.01
73.614,-0.00,0.09,-0.01
73.616,-0.01,0.06,-0.02
73.618,-0.03,0.05,-0.02
73.620,-0.04,0.02,-0.03
73.625,-0.05,0.00,-0.04
73.625,-0.05,-0.01,-0.04
73.626,-0.07,-0.03,-0.04
73.628,-0.06,-0.04,-0.05
73.630,-0.07,-0.06,-0.05
73.633,-0.08,-0.07,-0.05
73.634,-0.08,-0.08,-0.05
73.636,-0.08,-0.09,-0.06
73.640,-0.10,-0.10,-0.06
73.641,-0.10,-0.10,-0.07
73.647,-0.11,-0.12,-0.08
73.647,-0.11,-0.12,-0.08
73.648,-0.13,-0.12,-0.09
73.649,-0.12,-0.13,-0.09
73.650,-0.12,-0.13,-0.10
73.653,-0.12,-0.12,-0.11
73.654,-0.12,-0.13,-0.11
73.657,-0.12,-0.13,-0.11
73.659,-0.12,-0.13,-0.11
73.660,-0.11,-0.13,-0.11
73.663,-0.10,-0.12,-0.10
73.664,-0.08,-0.12,-0.10
73.666,-0.08,-0.11,-0.09
73.668,-0.07,-0.09,-0.08
73.670,-0.06,-0.09,-0.08
73.673,-0.04,-0.08,-0.07
73.675,-0.05,-0.07,-0.06
73.677,-0.03,-0.06,-0.05
73.679,-0.03,-0.05,-0.04
73.680,-0.03,-0.04,-0.04
73.683,-0.02,-0.03,-0.03
73.684,-0.02,-0.02,-0.02
73.686,-0.02,-0.01,-0.01
73.688,-0.01,-0.00,-0.00
73.690,0.01,-0.00,0.00
73.693,0.01,0.01,0.01
73.694,0.03,0.01,0.01
73.696,0.03,0.02,0.02
73.698,0.05,0.02,0.02
73.700,0.05,0.02,0.02
73.704,0.08,0.02,0.02
73.704,0.08,0.01,0.02
73.707,0.09,0.01,0.02
73.708,0.10,0.01,0.03
73.711,0.11,0.01,0.02
73.713,0.12,0.00,0.02
73.715,0.12,-0.00,0.02
73.716,0.12,-0.00,0.02
73.719,0.12,-0.01,0.01
73.720,0.11,-0.02,0.01
73.724,0.10,-0.02,0.00
73.725,0.10,-0.02,-0.00
73.726,0.09,-0.03,-0.00
73.729,0.09,-0.04,-0.01
73.732,0.07,-0.05,-0.02
73.733,0.06,-0.06,-0.02
73.734,0.05,-0.06,-0.03
73.737,0.03,-0.06,-0.03
73.738,0.02,-0.07,-0.03
73.740,-0.00,-0.07,-0.04
73.746,-0.01,-0.08,-0.04
73.746,-0.02,-0.09,-0.04
73.746,-0.03,-0.09,-0.04
73.748,-0.02,-0.09,-0.05
73.750,-0.04,-0.10,-0.05
73.754,-0.05,-0.10,-0.05
73.755,-0.05,-0.09,-0.06
73.757,-0.06,-0.08,-0.06
73.760,-0.07,-0.08,-0.06
73.760,-0.07,-0.06,-0.06
73.764,-0.07,-0.05,-0.07
73.766,-0.07,-0.04,-0.07
73.767,-0.08,-0.02,-0.07
73.768,-0.08,-0.01,-0.07
73.770,-0.08,0.00,-0.07
73.774,-0.07,0.02,-0.07
73.775,-0.07,0.02,-0.07
73.776,-0.06,0.04,-0.07
73.780,-0.05,0.04,-0.06
73.781,-0.04,0.04,-0.06
73.783,-0.03,0.05,-0.05
73.785,-0.02,0.04,-0.05
73.786,-0.01,0.05,-0.04
73.788,0.01,0.05,-0.03
73.790,0.02,0.05,-0.02
73.793,0.03,0.05,-0.02
73.794,0.03,0.05,-0.01
73.796,0.06,0.05,-0.00
73.799,0.07,0.04,-0.00
73.800,0.06,0.04,0.01
73.805,0.09,0.03,0.00
73.805,0.10,0.02,0.01
73.806,0.11,0.02,0.01
73.808,0.12,0.01,0.00
73.813,0.14,0.00,0.00
73.814,0.16,-0.01,0.00
73.814,0.18,-0.01,0.00
73.816,0.19,-0.02,0.00
73.820,0.22,-0.03,0.01
73.820,0.23,-0.03,0.01
73.825,0.30,-0.04,0.01
73.825,0.31,-0.04,0.01
73.830,0.34,-0.04,0.00
73.831,0.37,-0.03,-0.00
73.831,0.40,0.00,-0.01
73.834,0.42,0.04,-0.02
73.834,0.44,0.06,-0.03
73.836,0.44,0.09,-0.03
73.839,0.45,0.15,-0.04
73.841,0.40,0.30,-0.05
73.845,0.15,0.75,-0.05
73.846,-0.02,0.93,-0.03
73.848,-0.14,0.99,0.01
73.849,-0.29,0.90,0.07
73.852,-0.39,0.78,0.11
73.854,-0.47,0.68,0.12
73.855,-0.49,0.62,0.12
73.857,-0.51,0.49,0.09
73.858,-0.51,0.42,0.07
73.860,-0.48,0.28,0.04
73.865,-0.46,0.16,0.02
73.868,-0.47,0.10,0.02
73.868,-0.44,-0.06,0.01
73.869,-0.42,-0.14,-0.00
73.872,-0.37,-0.30,-0.03
73.875,-0.30,-0.44,-0.07
73.877,-0.26,-0.50,-0.10
73.878,-0.19,-0.59,-0.14
73.880,-0.16,-0.63,-0.16
73.881,-0.10,-0.68,-0.20
73.884,-0.05,-0.70,-0.24
73.884,-0.04,-0.71,-0.25
73.887,0.00,-0.70,-0.26
73.888,0.02,-0.69,-0.27
73.891,0.05,-0.66,-0.27
73.893,0.08,-0.63,-0.26
73.894,0.11,-0.61,-0.26
73.896,0.16,-0.57,-0.25
73.898,0.19,-0.55,-0.24
73.900,0.24,-0.50,-0.22
73.903,0.30,-0.45,-0.20
73.904,0.32,-0.42,-0.19
73.906,0.38,-0.37,-0.16
73.908,0.43,-0.32,-0.13
73.910,0.45,-0.29,-0.12
73.913,0.49,-0.23,-0.08
73.914,0.50,-0.20,-0.05
73.917,0.50,-0.12,-0.01
73.918,0.48,-0.03,0.03
73.921,0.46,0.02,0.06
73.925,0.39,0.13,0.09
73.925,0.35,0.19,0.10
73.927,0.25,0.29,0.12
73.929,0.14,0.37,0.13
73.930,0.07,0.41,0.13
73.933,-0.05,0.46,0.13
73.934,-0.17,0.48,0.12
73.936,-0.23,0.49,0.11
73.940,-0.34,0.48,0.09
73.941,-0.39,0.47,0.07
73.950,-0.47,0.42,0.05
73.950,-0.53,0.36,0.01
73.950,-0.56,0.32,-0.00
73.950,-0.59,0.23,-0.03
73.950,-0.61,0.18,-0.04
73.953,-0.62,0.02,-0.08
73.954,-0.62,-0.03,-0.09
73.956,-0.61,-0.08,-0.10
73.958,-0.58,-0.20,-0.11
73.960,-0.55,-0.32,-0.11
73.963,-0.50,-0.42,-0.12
73.964,-0.47,-0.47,-0.13
73.966,-0.44,-0.51,-0.13
73.968,-0.37,-0.59,-0.14
73.970,-0.29,-0.65,-0.16
73.972,-0.21,-0.70,-0.18
73.974,-0.18,-0.72,-0.19
73.977,-0.11,-0.74,-0.20
73.978,-0.08,-0.76,-0.21
73.983,-0.02,-0.76,-0.23
73.983,0.03,-0.76,-0.23
73.984,0.05,-0.76,-0.24
73.987,0.08,-0.74,-0.23
73.988,0.10,-0.73,-0.23
73.990,0.13,-0.70,-0.22
73.994,0.14,-0.66,-0.20
73.995,0.15,-0.64,-0.19
73.996,0.16,-0.60,-0.16
73.998,0.17,-0.57,-0.15
74.000,0.17,-0.52,-0.12
74.002,0.18,-0.46,-0.09
74.004,0.18,-0.44,-0.08
74.006,0.18,-0.37,-0.06
74.012,0.18,-0.34,-0.05
74.012,0.17,-0.28,-0.03
74.013,0.16,-0.21,-0.02
74.014,0.15,-0.18,-0.02
74.016,0.14,-0.11,-0.01
74.019,0.13,-0.08,-0.01
74.020,0.10,-0.02,-0.01
74.023,0.08,0.02,-0.01
74.024,0.07,0.05,-0.02
74.026,0.04,0.08,-0.02
74.028,0.02,0.10,-0.03
74.030,0.01,0.11,-0.04
74.033,-0.02,0.12,-0.05
74.034,-0.04,0.12,-0.06
74.036,-0.07,0.12,-0.07
74.038,-0.10,0.12,-0.09
74.040,-0.11,0.11,-0.10
74.044,-0.14,0.10,-0.11
74.045,-0.15,0.09,-0.12
74.046,-0.19,0.07,-0.14
74.050,-0.21,0.05,-0.15
74.050,-0.23,0.04,-0.16
74.053,-0.26,0.02,-0.18
74.054,-0.29,-0.01,-0.19
74.056,-0.30,-0.02,-0.19
74.059,-0.32,-0.05,-0.20
74.061,-0.33,-0.07,-0.20
74.064,-0.34,-0.10,-0.21
74.065,-0.35,-0.14,-0.21
74.067,-0.36,-0.16,-0.20
74.068,-0.36,-0.20,-0.20
74.070,-0.36,-0.22,-0.20
74.073,-0.35,-0.28,-0.19
74.074,-0.34,-0.29,-0.18
74.077,-0.34,-0.31,-0.17
74.079,-0.32,-0.34,-0.16
74.080,-0.30,-0.37,-0.15
74.083,-0.26,-0.40,-0.14
74.084,-0.26,-0.41,-0.14
74.086,-0.25,-0.42,-0.13
74.088,-0.22,-0.45,-0.12
74.091,-0.20,-0.46,-0.10
74.094,-0.19,-0.47,-0.09
74.094,-0.16,-0.46,-0.10
74.096,-0.16,-0.46,-0.10
74.098,-0.12,-0.44,-0.10
74.100,-0.09,-0.43,-0.10
74.103,-0.06,-0.42,-0.10
74.104,-0.05,-0.41,-0.10
74.107,-0.02,-0.40,-0.09
74.110,-0.00,-0.39,-0.09
74.111,0.02,-0.38,-0.08
74.113,0.03,-0.35,-0.07
74.114,0.04,-0.34,-0.07
74.116,0.06,-0.32,-0.05
74.118,0.06,-0.30,-0.05
74.120,0.06,-0.28,-0.03
74.123,0.07,-0.25,-0.01
74.124,0.07,-0.23,-0.01
74.128,0.06,-0.19,0.01
74.128,0.06,-0.17,0.01
74.130,0.06,-0.14,0.02
74.133,0.04,-0.10,0.03
74.134,0.03,-0.08,0.03
74.136,0.02,-0.05,0.04
74.138,0.01,-0.03,0.04
74.140,-0.01,-0.01,0.05
74.142,-0.01,0.01,0.05
74.144,-0.02,0.02,0.05
74.146,-0.04,0.04,0.05
74.148,-0.05,0.05,0.05
74.150,-0.05,0.06,0.05
74.153,-0.06,0.08,0.05
74.154,-0.07,0.08,0.05
74.156,-0.07,0.10,0.05
74.158,-0.07,0.12,0.05
74.160,-0.08,0.13,0.05
74.163,-0.07,0.15,0.05
74.164,-0.07,0.15,0.05
74.166,-0.07,0.17,0.06
74.168,-0.06,0.17,0.06
74.170,-0.06,0.17,0.06
74.173,-0.06,0.17,0.06
74.174,-0.05,0.17,0.05
74.177,-0.05,0.16,0.05
74.178,-0.04,0.16,0.05
74.180,-0.04,0.16,0.04
74.183,-0.02,0.15,0.04
74.184,-0.02,0.13,0.03
74.186,-0.01,0.13,0.03
74.188,-0.00,0.11,0.02
