time,gFx,gFy,gFz,TgF
0.002000,-0.0425,0.3794,0.9289,1.004
0.002000,-0.0406,0.3821,0.9137,0.991
0.002000,-0.0354,0.3845,0.8983,0.978
0.002000,-0.0342,0.3841,0.8905,0.970
0.003000,-0.0335,0.3836,0.8822,0.963
0.003000,-0.0344,0.3843,0.8683,0.950
0.004000,-0.0352,0.3855,0.8595,0.943
0.008000,-0.0359,0.3860,0.8522,0.936
0.008000,-0.0359,0.3865,0.8492,0.934
0.010000,-0.0388,0.3872,0.8473,0.932
0.012000,-0.0398,0.3860,0.8458,0.931
0.014000,-0.0430,0.3831,0.8414,0.926
0.017000,-0.0459,0.3811,0.8385,0.922
0.018000,-0.0489,0.3804,0.8382,0.922
0.020000,-0.0608,0.3770,0.8375,0.920
0.022000,-0.0657,0.3762,0.8385,0.921
0.026000,-0.0713,0.3743,0.8409,0.923
0.027000,-0.0706,0.3743,0.8431,0.925
0.028000,-0.0687,0.3726,0.8448,0.926
0.030000,-0.0638,0.3733,0.8497,0.930
0.032000,-0.0613,0.3748,0.8507,0.932
0.034000,-0.0535,0.3777,0.8536,0.935
0.037000,-0.0484,0.3780,0.8583,0.939
0.038000,-0.0481,0.3772,0.8607,0.941
0.040000,-0.0450,0.3765,0.8685,0.948
0.043000,-0.0437,0.3765,0.8729,0.952
0.044000,-0.0413,0.3777,0.8844,0.963
0.047000,-0.0362,0.3784,0.8959,0.973
0.048000,-0.0344,0.3797,0.9010,0.978
0.050000,-0.0308,0.3784,0.9152,0.991
0.052000,-0.0318,0.3777,0.9235,0.998
0.054000,-0.0320,0.3775,0.9394,1.013
0.057000,-0.0332,0.3780,0.9526,1.025
0.058000,-0.0335,0.3765,0.9575,1.029
0.061000,-0.0335,0.3755,0.9646,1.036
0.062000,-0.0327,0.3748,0.9697,1.040
0.064000,-0.0330,0.3726,0.9702,1.040
0.068000,-0.0325,0.3711,0.9687,1.038
0.069000,-0.0313,0.3704,0.9685,1.037
0.070000,-0.0271,0.3699,0.9638,1.033
0.073000,-0.0239,0.3670,0.9577,1.026
0.075000,-0.0242,0.3652,0.9550,1.023
0.077000,-0.0217,0.3638,0.9506,1.018
0.078000,-0.0213,0.3631,0.9477,1.015
0.080000,-0.0220,0.3648,0.9421,1.010
0.082000,-0.0247,0.3652,0.9333,1.003
0.084000,-0.0266,0.3655,0.9284,0.998
0.087000,-0.0332,0.3662,0.9091,0.981
0.088000,-0.0342,0.3670,0.9018,0.974
0.091000,-0.0352,0.3672,0.8949,0.968
0.095000,-0.0393,0.3662,0.8817,0.956
0.095000,-0.0408,0.3665,0.8759,0.950
0.097000,-0.0420,0.3696,0.8607,0.938
0.098000,-0.0423,0.3704,0.8580,0.936
0.100000,-0.0415,0.3706,0.8546,0.932
0.102000,-0.0398,0.3714,0.8514,0.930
0.104000,-0.0391,0.3733,0.8531,0.932
0.107000,-0.0332,0.3797,0.8636,0.944
0.109000,-0.0327,0.3824,0.8678,0.949
0.110000,-0.0330,0.3843,0.8715,0.953
0.113000,-0.0335,0.3855,0.8768,0.958
0.114000,-0.0359,0.3870,0.8778,0.960
0.117000,-0.0366,0.3899,0.8805,0.964
0.118000,-0.0379,0.3902,0.8827,0.966
0.120000,-0.0398,0.3899,0.8854,0.968
0.122000,-0.0420,0.3914,0.8895,0.973
0.125000,-0.0452,0.3892,0.8915,0.974
0.127000,-0.0511,0.3865,0.8937,0.975
0.128000,-0.0542,0.3841,0.8935,0.974
0.131000,-0.0591,0.3814,0.8930,0.973
0.132000,-0.0711,0.3743,0.8927,0.971
0.134000,-0.0826,0.3701,0.8947,0.972
0.137000,-0.0914,0.3674,0.8954,0.972
0.138000,-0.0960,0.3657,0.8979,0.974
0.140000,-0.1021,0.3611,0.9059,0.981
0.143000,-0.1058,0.3587,0.9103,0.984
0.144000,-0.1104,0.3565,0.9203,0.993
0.147000,-0.1153,0.3543,0.9259,0.998
0.148000,-0.1175,0.3518,0.9272,0.999
0.151000,-0.1200,0.3337,0.9374,1.002
0.152000,-0.1231,0.3259,0.9435,1.006
0.154000,-0.1292,0.3254,0.9545,1.017
0.157000,-0.1226,0.3306,0.9658,1.028
0.159000,-0.1160,0.3347,0.9628,1.026
0.161000,-0.1136,0.3474,0.9641,1.031
0.162000,-0.1153,0.3631,0.9792,1.051
0.164000,-0.1107,0.3902,0.9980,1.077
0.167000,-0.1038,0.3960,0.9790,1.061
0.168000,-0.1036,0.3953,0.9689,1.052
0.170000,-0.1114,0.3863,0.9521,1.033
0.172000,-0.1175,0.3811,0.9347,1.016
0.174000,-0.1192,0.3728,0.9262,1.006
0.177000,-0.1258,0.3655,0.9101,0.989
0.179000,-0.1285,0.3618,0.9042,0.982
0.181000,-0.1368,0.3562,0.8971,0.975
0.182000,-0.1427,0.3555,0.8944,0.973
0.185000,-0.1463,0.3516,0.8869,0.965
0.190000,-0.1583,0.3467,0.8817,0.961
0.192000,-0.1630,0.3477,0.8812,0.961
0.193000,-0.1730,0.3494,0.8842,0.966
0.194000,-0.1842,0.3538,0.8851,0.971
0.196000,-0.1903,0.3562,0.8866,0.974
0.197000,-0.2045,0.3626,0.8878,0.981
0.198000,-0.2094,0.3657,0.8864,0.981
0.201000,-0.2177,0.3718,0.8808,0.980
0.202000,-0.2275,0.3797,0.8710,0.977
0.204000,-0.2319,0.3826,0.8656,0.974
0.207000,-0.2387,0.3843,0.8544,0.967
0.208000,-0.2463,0.3845,0.8412,0.957
0.210000,-0.2482,0.3860,0.8314,0.950
0.212000,-0.2521,0.3850,0.8101,0.932
0.215000,-0.2543,0.3838,0.7999,0.923
0.217000,-0.2573,0.3802,0.7630,0.890
0.219000,-0.2560,0.3787,0.7500,0.878
0.220000,-0.2548,0.3765,0.7376,0.866
0.222000,-0.2546,0.3709,0.7136,0.844
0.225000,-0.2543,0.3670,0.7041,0.834
0.228000,-0.2477,0.3567,0.6797,0.807
0.229000,-0.2448,0.3528,0.6733,0.799
0.230000,-0.2421,0.3489,0.6677,0.791
0.232000,-0.2331,0.3411,0.6601,0.779
0.235000,-0.2238,0.3369,0.6540,0.769
0.237000,-0.2123,0.3249,0.6535,0.760
0.238000,-0.2060,0.3205,0.6574,0.760
0.240000,-0.1979,0.3176,0.6633,0.762
0.243000,-0.1810,0.3142,0.6855,0.776
0.244000,-0.1620,0.3154,0.7205,0.803
0.247000,-0.1483,0.3159,0.7530,0.830
0.248000,-0.1446,0.3164,0.7662,0.841
0.251000,-0.1422,0.3176,0.7772,0.852
0.253000,-0.1380,0.3201,0.7943,0.867
0.254000,-0.1366,0.3203,0.8106,0.882
0.257000,-0.1353,0.3213,0.8265,0.897
0.263000,-0.1358,0.3222,0.8360,0.906
0.263000,-0.1368,0.3247,0.8558,0.926
0.263000,-0.1383,0.3264,0.8644,0.934
0.264000,-0.1402,0.3286,0.8815,0.951
0.267000,-0.1419,0.3276,0.8937,0.962
0.268000,-0.1456,0.3271,0.8952,0.964
0.270000,-0.1507,0.3252,0.8930,0.962
0.272000,-0.1537,0.3237,0.8905,0.960
0.275000,-0.1610,0.3196,0.8815,0.951
0.278000,-0.1698,0.3157,0.8705,0.941
0.278000,-0.1727,0.3132,0.8646,0.936
0.281000,-0.1852,0.3076,0.8534,0.926
0.282000,-0.1923,0.3049,0.8492,0.923
0.284000,-0.2055,0.2976,0.8465,0.921
0.287000,-0.2204,0.2927,0.8441,0.920
0.288000,-0.2306,0.2910,0.8421,0.920
0.290000,-0.2504,0.2863,0.8380,0.920
0.292000,-0.2590,0.2841,0.8338,0.918
0.294000,-0.2790,0.2810,0.8231,0.913
0.297000,-0.2988,0.2775,0.8114,0.908
0.298000,-0.3056,0.2768,0.8057,0.905
0.300000,-0.3203,0.2727,0.7957,0.900
0.302000,-0.3279,0.2717,0.7923,0.899
0.304000,-0.3428,0.2714,0.7930,0.906
0.307000,-0.3579,0.2692,0.8035,0.920
0.309000,-0.3638,0.2695,0.8104,0.928
0.311000,-0.3718,0.2734,0.8277,0.948
0.312000,-0.3784,0.2790,0.8473,0.969
0.314000,-0.3816,0.2829,0.8578,0.981
0.317000,-0.3885,0.2902,0.8693,0.995
0.319000,-0.3941,0.2946,0.8700,1.000
0.320000,-0.4126,0.2973,0.8656,1.004
0.322000,-0.4366,0.2973,0.8568,1.007
0.324000,-0.4481,0.2973,0.8512,1.007
0.327000,-0.4654,0.2973,0.8375,1.003
0.329000,-0.4811,0.2968,0.8307,1.005
0.330000,-0.4889,0.2971,0.8224,1.002
0.332000,-0.5055,0.2961,0.8136,1.003
0.334000,-0.5145,0.2937,0.8092,1.003
0.336000,-0.5255,0.2905,0.7911,0.993
0.338000,-0.5285,0.2849,0.7847,0.988
0.340000,-0.5321,0.2814,0.7781,0.984
0.342000,-0.5402,0.2724,0.7686,0.978
0.344000,-0.5441,0.2675,0.7657,0.977
0.347000,-0.5241,0.2470,0.7217,0.925
0.348000,-0.5018,0.2377,0.6841,0.881
0.350000,-0.4613,0.2309,0.6374,0.820
0.352000,-0.3271,0.2450,0.5605,0.694
0.354000,-0.1459,0.2629,0.5375,0.616
0.357000,0.0574,0.3445,0.4867,0.599
0.359000,0.1581,0.3775,0.4683,0.622
0.360000,0.2541,0.4117,0.4503,0.661
0.362000,0.4234,0.4767,0.4219,0.765
0.365000,0.5343,0.5255,0.4197,0.859
0.367000,0.5636,0.5451,0.4483,0.903
0.368000,0.5487,0.5399,0.4737,0.904
0.370000,0.5182,0.5258,0.5062,0.895
0.372000,0.4151,0.4701,0.5817,0.855
0.374000,0.2900,0.3938,0.6636,0.824
0.378000,0.1691,0.3406,0.7493,0.840
0.378000,0.0975,0.3059,0.7803,0.844
0.380000,-0.0340,0.2661,0.8031,0.847
0.382000,-0.0904,0.1874,0.8321,0.858
0.384000,-0.1952,0.1187,0.8439,0.874
0.387000,-0.2797,0.0650,0.8429,0.890
0.388000,-0.3086,0.0452,0.8336,0.890
0.390000,-0.3560,0.0301,0.8194,0.894
0.393000,-0.3760,0.0286,0.8111,0.894
0.395000,-0.4004,0.0379,0.7938,0.890
0.397000,-0.4104,0.0584,0.7970,0.898
0.398000,-0.4141,0.0723,0.8023,0.906
0.400000,-0.4263,0.1053,0.8043,0.916
0.402000,-0.4388,0.1217,0.7992,0.920
0.404000,-0.4718,0.1500,0.7850,0.928
0.407000,-0.4632,0.1270,0.7635,0.902
0.410000,-0.4439,0.0921,0.7498,0.876
0.411000,-0.5543,0.1124,0.7615,0.949
0.412000,-0.6132,0.1263,0.7698,0.992
0.414000,-0.7053,0.1366,0.7667,1.051
0.418000,-0.8062,0.1500,0.7478,1.110
0.419000,-0.8580,0.1617,0.7437,1.147
0.421000,-0.9306,0.1913,0.7540,1.213
0.422000,-0.9404,0.2052,0.7737,1.235
0.424000,-0.8690,0.2582,0.8893,1.270
0.427000,-0.6982,0.3811,1.0418,1.311
0.428000,-0.6013,0.4356,1.0567,1.291
0.430000,-0.5407,0.4385,0.8727,1.116
0.432000,-0.6487,0.3257,0.6079,0.947
0.434000,-0.6829,0.2675,0.5160,0.897
0.437000,-0.6589,0.1857,0.4341,0.811
0.438000,-0.6188,0.1598,0.4383,0.775
0.440000,-0.5250,0.1156,0.4762,0.718
0.444000,-0.4762,0.0474,0.4947,0.688
0.444000,-0.4740,-0.0117,0.4764,0.672
0.448000,-0.5595,-0.2409,0.3848,0.720
0.448000,-0.5881,-0.2409,0.3848,0.743
0.450000,-0.6113,-0.3948,0.3635,0.813
0.452000,-0.6467,-0.5429,0.3484,0.913
0.454000,-0.6572,-0.6032,0.3459,0.957
0.457000,-0.6616,-0.7105,0.3411,1.029
0.458000,-0.6455,-0.7154,0.3469,1.024
0.461000,-0.6181,-0.6997,0.3569,1.000
0.462000,-0.5392,-0.6157,0.3845,0.904
0.464000,-0.4889,-0.5541,0.3985,0.840
0.467000,-0.3269,-0.3350,0.4385,0.641
0.468000,-0.2785,-0.2670,0.4510,0.594
0.470000,-0.2336,-0.2082,0.4625,0.558
0.472000,-0.1525,-0.1212,0.4764,0.515
0.474000,-0.1178,-0.0943,0.4789,0.502
0.477000,-0.0279,-0.0728,0.4664,0.473
0.479000,0.0017,-0.0804,0.4520,0.459
0.480000,0.0337,-0.0924,0.4322,0.443
0.482000,0.0999,-0.1253,0.3853,0.417
0.484000,0.1573,-0.1674,0.3372,0.408
0.487000,0.2045,-0.2113,0.2915,0.414
0.488000,0.2189,-0.2336,0.2700,0.419
0.490000,0.2275,-0.2551,0.2507,0.424
0.492000,0.2309,-0.2883,0.2160,0.428
0.497000,0.2250,-0.3115,0.1984,0.432
0.498000,0.2138,-0.3257,0.1925,0.435
0.499000,0.2060,-0.3318,0.1947,0.436
0.501000,0.1835,-0.3367,0.1989,0.432
0.503000,0.1656,-0.3477,0.2104,0.439
0.505000,0.1217,-0.3623,0.2191,0.441
0.509000,0.0655,-0.3794,0.2238,0.445
0.510000,0.0349,-0.3889,0.2238,0.450
0.512000,-0.0303,-0.4087,0.2167,0.464
0.513000,-0.0635,-0.4170,0.2113,0.472
0.515000,-0.1256,-0.4312,0.1981,0.491
0.518000,-0.1715,-0.4381,0.1825,0.505
0.518000,-0.1881,-0.4393,0.1742,0.509
0.521000,-0.2113,-0.4339,0.1500,0.505
0.523000,-0.2177,-0.4319,0.1378,0.503
0.525000,-0.2228,-0.4275,0.1131,0.495
0.528000,-0.2179,-0.4239,0.0701,0.482
0.530000,-0.2089,-0.4246,0.0239,0.474
0.534000,-0.1830,-0.4229,-0.1488,0.484
0.534000,-0.1764,-0.4131,-0.2712,0.525
0.535000,-0.1925,-0.4053,-0.3875,0.593
0.538000,-0.2392,-0.4385,-0.2617,0.564
0.539000,-0.2634,-0.4588,-0.1957,0.564
0.542000,-0.3054,-0.4903,-0.1476,0.596
0.545000,-0.3247,-0.4989,-0.1586,0.616
0.545000,-0.3621,-0.5062,-0.2028,0.655
0.548000,-0.3892,-0.5057,-0.2235,0.676
0.549000,-0.3948,-0.5070,-0.2184,0.679
0.551000,-0.3929,-0.5157,-0.1683,0.670
0.553000,-0.3824,-0.5238,-0.0924,0.655
0.556000,-0.3758,-0.5465,-0.0591,0.666
0.558000,-0.3609,-0.5802,-0.0086,0.683
0.559000,-0.3609,-0.5802,-0.0086,0.683
0.563000,-0.3579,-0.5964,-0.0117,0.696
0.564000,-0.3694,-0.6076,-0.0327,0.712
0.564000,-0.3797,-0.6144,-0.0450,0.724
0.568000,-0.3997,-0.6296,-0.0677,0.749
0.568000,-0.4087,-0.6391,-0.0777,0.763
0.570000,-0.4268,-0.6589,-0.0926,0.791
0.573000,-0.4459,-0.6787,-0.0924,0.817
0.575000,-0.4556,-0.6875,-0.0889,0.830
0.579000,-0.4835,-0.7056,-0.0701,0.858
0.580000,-0.4889,-0.7080,-0.0621,0.863
0.580000,-0.4938,-0.7090,-0.0533,0.866
0.583000,-0.4991,-0.7068,-0.0384,0.866
0.585000,-0.5008,-0.7053,-0.0344,0.866
0.588000,-0.5082,-0.7034,-0.0261,0.868
0.589000,-0.5155,-0.7066,-0.0242,0.875
0.590000,-0.5260,-0.7117,-0.0217,0.885
0.593000,-0.5612,-0.7268,-0.0169,0.918
0.595000,-0.5834,-0.7381,-0.0134,0.941
0.598000,-0.6579,-0.7762,0.0042,1.018
0.599000,-0.6814,-0.7894,0.0125,1.043
0.602000,-0.7034,-0.8013,0.0220,1.066
0.602000,-0.7369,-0.8226,0.0457,1.105
0.605000,-0.7588,-0.8424,0.0713,1.136
0.608000,-0.7740,-0.8571,0.0945,1.159
0.608000,-0.7791,-0.8629,0.1058,1.167
0.611000,-0.7830,-0.8680,0.1165,1.175
0.612000,-0.7938,-0.8739,0.1390,1.189
0.614000,-0.8163,-0.8768,0.1617,1.209
0.617000,-0.8502,-0.8795,0.1835,1.237
0.618000,-0.8729,-0.8803,0.1959,1.255
0.620000,-0.9010,-0.8822,0.2067,1.278
0.622000,-0.9650,-0.8849,0.2194,1.328
0.626000,-1.0408,-0.8891,0.2206,1.386
0.628000,-1.1204,-0.8932,0.2055,1.448
0.629000,-1.1612,-0.8930,0.1923,1.477
0.631000,-1.2489,-0.8917,0.1554,1.542
0.632000,-1.2966,-0.8908,0.1317,1.579
0.634000,-1.3955,-0.8844,0.0794,1.654
0.637000,-1.5001,-0.8737,0.0215,1.736
0.638000,-1.5548,-0.8693,-0.0088,1.781
0.640000,-1.6662,-0.8544,-0.0765,1.874
0.642000,-1.7207,-0.8446,-0.1085,1.920
0.644000,-1.8248,-0.8209,-0.1715,2.008
0.647000,-1.9325,-0.7999,-0.2309,2.104
0.648000,-1.9855,-0.7923,-0.2641,2.154
0.650000,-2.0886,-0.7745,-0.3411,2.254
0.653000,-2.1363,-0.7659,-0.3821,2.301
0.654000,-2.2154,-0.7383,-0.4671,2.381
0.657000,-2.2990,-0.7026,-0.5487,2.466
0.658000,-2.3395,-0.6865,-0.5925,2.509
0.661000,-2.4119,-0.6552,-0.6855,2.592
0.663000,-2.4390,-0.6359,-0.7351,2.626
0.665000,-2.4800,-0.5912,-0.8316,2.682
0.668000,-2.5147,-0.5446,-0.9250,2.734
0.669000,-2.5338,-0.5214,-0.9709,2.763
0.671000,-2.5721,-0.4791,-1.0615,2.824
0.673000,-2.6049,-0.4559,-1.1075,2.867
0.674000,-2.6195,-0.4063,-1.1896,2.906
0.681000,-2.6540,-0.3276,-1.2870,2.968
0.682000,-2.6540,-0.3276,-1.2870,2.968
0.682000,-2.6642,-0.2702,-1.3396,2.994
0.682000,-2.6691,-0.2179,-1.3828,3.014
0.685000,-2.6713,-0.1925,-1.4014,3.023
0.687000,-2.6735,-0.1439,-1.4319,3.036
0.688000,-2.6730,-0.1192,-1.4407,3.039
0.690000,-2.6706,-0.0704,-1.4478,3.039
0.692000,-2.6655,-0.0269,-1.4400,3.030
0.694000,-2.6623,-0.0056,-1.4314,3.023
0.699000,-2.6469,0.0374,-1.4402,3.014
0.700000,-2.6359,0.0577,-1.4424,3.005
0.703000,-2.6215,0.0992,-1.4131,2.980
0.703000,-2.5868,0.1361,-1.3464,2.919
0.704000,-2.5672,0.1507,-1.2924,2.878
0.707000,-2.5145,0.1798,-1.1158,2.757
0.709000,-2.5023,0.1840,-1.0669,2.726
0.711000,-2.4913,0.1881,-1.0200,2.699
0.713000,-2.4710,0.1906,-0.9333,2.648
0.714000,-2.4598,0.1893,-0.8903,2.623
0.718000,-2.4255,0.1857,-0.7686,2.551
0.719000,-2.4128,0.1845,-0.7307,2.528
0.720000,-2.3989,0.1842,-0.6926,2.504
0.723000,-2.3686,0.1835,-0.6210,2.456
0.725000,-2.3391,0.1859,-0.5595,2.412
0.728000,-2.3151,0.1879,-0.5077,2.378
0.729000,-2.3058,0.1874,-0.4864,2.364
0.731000,-2.2992,0.1869,-0.4693,2.354
0.734000,-2.2909,0.1867,-0.4486,2.342
0.734000,-2.2819,0.1869,-0.4434,2.332
0.737000,-2.2643,0.1879,-0.4534,2.317
0.738000,-2.2521,0.1886,-0.4625,2.307
0.740000,-2.2377,0.1891,-0.4740,2.295
0.742000,-2.2025,0.1933,-0.5001,2.267
0.744000,-2.1597,0.2013,-0.5245,2.232
0.748000,-2.1118,0.2118,-0.5460,2.192
0.749000,-2.0886,0.2182,-0.5592,2.173
0.750000,-2.0437,0.2309,-0.5966,2.141
0.753000,-2.0210,0.2375,-0.6215,2.128
0.754000,-1.9780,0.2504,-0.6780,2.106
0.758000,-1.9425,0.2648,-0.7325,2.093
0.759000,-1.9281,0.2724,-0.7581,2.090
0.762000,-1.9049,0.2851,-0.8040,2.087
0.763000,-1.8951,0.2912,-0.8253,2.087
0.764000,-1.8795,0.3034,-0.8678,2.092
0.767000,-1.8668,0.3113,-0.9076,2.099
0.768000,-1.8600,0.3159,-0.9269,2.102
0.771000,-1.8448,0.3232,-0.9616,2.105
0.775000,-1.8392,0.3257,-0.9799,2.109
0.775000,-1.8324,0.3257,-1.0198,2.122
0.779000,-1.8280,0.3213,-1.0603,2.138
0.780000,-1.8265,0.3176,-1.0772,2.144
0.781000,-1.8265,0.3073,-1.1031,2.156
0.782000,-1.8253,0.3010,-1.1138,2.159
0.784000,-1.8238,0.2898,-1.1263,2.163
0.787000,-1.8255,0.2817,-1.1302,2.165
0.789000,-1.8250,0.2788,-1.1331,2.166
0.790000,-1.8260,0.2729,-1.1351,2.167
0.792000,-1.8272,0.2705,-1.1368,2.169
0.797000,-1.8311,0.2661,-1.1383,2.172
0.798000,-1.8324,0.2624,-1.1339,2.171
0.798000,-1.8321,0.2587,-1.1260,2.166
0.801000,-1.8297,0.2482,-1.1021,2.150
0.802000,-1.8267,0.2287,-1.0659,2.127
0.804000,-1.8255,0.2172,-1.0418,2.113
0.807000,-1.8302,0.1740,-0.9543,2.071
0.808000,-1.8302,0.1740,-0.9543,2.071
0.812000,-1.8394,0.1412,-0.8869,2.047
0.813000,-1.8487,0.1090,-0.8197,2.025
0.815000,-1.8521,0.0931,-0.7879,2.015
0.817000,-1.8517,0.0652,-0.7303,1.992
0.818000,-1.8368,0.0511,-0.7041,1.968
0.821000,-1.8223,0.0200,-0.6682,1.941
0.822000,-1.7876,-0.0237,-0.6513,1.903
0.825000,-1.7657,-0.0462,-0.6440,1.880
0.828000,-1.6931,-0.1263,-0.6425,1.815
0.829000,-1.6657,-0.1571,-0.6567,1.797
0.830000,-1.6352,-0.1903,-0.6797,1.781
0.833000,-1.5592,-0.2614,-0.7403,1.746
0.834000,-1.5140,-0.3005,-0.7816,1.730
0.837000,-1.3479,-0.4307,-0.9560,1.708
0.838000,-1.2802,-0.4813,-1.0374,1.717
0.841000,-1.2138,-0.5338,-1.1251,1.739
0.842000,-1.0713,-0.6369,-1.3037,1.804
0.845000,-0.9421,-0.6772,-1.4458,1.854
0.847000,-0.8456,-0.6785,-1.4730,1.829
0.849000,-0.8153,-0.6350,-1.4273,1.762
0.850000,-0.7945,-0.5788,-1.3498,1.670
0.853000,-0.7899,-0.4415,-1.1224,1.442
0.854000,-0.8194,-0.3086,-0.8558,1.224
0.857000,-0.8839,-0.2221,-0.6039,1.093
0.859000,-0.9240,-0.2116,-0.4979,1.071
0.860000,-0.9653,-0.2250,-0.4122,1.073
0.862000,-1.0545,-0.3049,-0.2968,1.137
0.865000,-1.1456,-0.4224,-0.2406,1.244
0.868000,-1.2294,-0.5336,-0.1974,1.355
0.868000,-1.2677,-0.5822,-0.1796,1.407
0.870000,-1.3244,-0.6237,-0.1302,1.470
0.872000,-1.3298,-0.6951,-0.1033,1.504
0.875000,-1.2922,-0.7400,-0.0430,1.490
0.877000,-1.1011,-0.7659,0.0953,1.345
0.881000,-0.9780,-0.7777,0.1564,1.259
0.881000,-0.8541,-0.7862,0.2394,1.185
0.883000,-0.8387,-0.7918,0.2731,1.185
0.884000,-0.7891,-0.8116,0.3047,1.172
0.887000,-0.7149,-0.8270,0.2978,1.133
0.888000,-0.6655,-0.8329,0.2964,1.107
0.891000,-0.5285,-0.8426,0.3015,1.039
0.893000,-0.4556,-0.8426,0.3132,1.008
0.895000,-0.3760,-0.8189,0.2651,0.939
0.898000,-0.4290,-0.7618,0.1625,0.889
0.898000,-0.4715,-0.7293,0.1375,0.879
0.901000,-0.5705,-0.6555,0.1187,0.877
0.902000,-0.6340,-0.6218,0.1332,0.898
0.905000,-0.8099,-0.5776,0.3262,1.047
0.908000,-0.9162,-0.5971,0.6316,1.263
0.908000,-0.9084,-0.6254,0.6929,1.302
0.913000,-0.8412,-0.7078,0.6406,1.272
0.913000,-0.8199,-0.7298,0.5949,1.248
0.916000,-0.8312,-0.7119,0.5519,1.226
0.917000,-0.8461,-0.6606,0.5636,1.212
0.918000,-0.8446,-0.6325,0.5839,1.206
0.920000,-0.8539,-0.5597,0.6220,1.196
0.922000,-0.8900,-0.4747,0.6726,1.212
0.924000,-0.8651,-0.4569,0.6614,1.181
0.927000,-0.7134,-0.4942,0.5651,1.036
0.929000,-0.6296,-0.5304,0.5077,0.967
0.930000,-0.4986,-0.5822,0.3780,0.855
0.932000,-0.4466,-0.5839,0.2443,0.775
0.935000,-0.4461,-0.5649,0.1957,0.746
0.937000,-0.4097,-0.5263,0.1099,0.676
0.938000,-0.3716,-0.5038,0.0774,0.631
0.941000,-0.3017,-0.4425,0.0557,0.538
0.943000,-0.2922,-0.3728,0.0318,0.475
0.945000,-0.2873,-0.3491,0.0112,0.452
0.948000,-0.2372,-0.3347,-0.0872,0.419
0.948000,-0.2143,-0.3425,-0.1119,0.419
0.950000,-0.2013,-0.3381,-0.1263,0.413
0.953000,-0.2079,-0.3154,-0.1048,0.392
0.955000,-0.2062,-0.3091,-0.0902,0.382
0.957000,-0.1762,-0.2937,-0.0770,0.351
0.958000,-0.1610,-0.2920,-0.0796,0.343
0.962000,-0.1556,-0.2827,-0.0743,0.331
0.963000,-0.1725,-0.2570,-0.0208,0.310
0.964000,-0.1798,-0.2470,0.0015,0.306
0.967000,-0.2028,-0.2106,0.0445,0.296
0.968000,-0.2152,-0.2057,0.0559,0.303
0.970000,-0.2294,-0.2016,0.0599,0.311
0.972000,-0.2785,-0.1935,0.0709,0.346
0.974000,-0.3193,-0.1989,0.0660,0.382
0.978000,-0.3569,-0.1962,0.0555,0.411
0.979000,-0.3674,-0.2030,0.0447,0.422
0.980000,-0.3645,-0.2145,0.0305,0.424
0.982000,-0.3687,-0.2194,0.0142,0.429
0.984000,-0.4082,-0.2152,0.0007,0.462
0.987000,-0.4588,-0.2079,0.0066,0.504
0.988000,-0.4776,-0.1981,0.0007,0.517
0.990000,-0.5072,-0.1935,0.0017,0.543
0.992000,-0.5211,-0.1950,0.0176,0.557
0.996000,-0.5583,-0.1796,0.0178,0.587
0.997000,-0.5995,-0.1752,0.0357,0.626
0.998000,-0.6127,-0.1747,0.0516,0.639
1.000000,-0.6491,-0.1752,0.0980,0.679
1.002000,-0.6680,-0.1874,0.1361,0.707
1.004000,-0.7134,-0.2228,0.2023,0.774
1.008000,-0.7869,-0.2563,0.2702,0.871
1.008000,-0.8216,-0.2771,0.2959,0.916
1.010000,-0.8827,-0.3000,0.3310,0.989
1.013000,-0.9062,-0.3073,0.3511,1.019
1.015000,-0.9536,-0.3367,0.3557,1.072
1.017000,-0.9902,-0.3648,0.3279,1.105
1.019000,-1.0093,-0.3777,0.3105,1.121
1.020000,-1.0542,-0.4100,0.2519,1.159
1.023000,-1.0630,-0.4183,0.2089,1.161
1.024000,-1.0808,-0.4361,0.1180,1.171
1.027000,-1.1006,-0.4395,0.0269,1.185
1.030000,-1.1009,-0.4356,-0.0132,1.184
1.031000,-1.0975,-0.3904,-0.0828,1.168
1.032000,-1.1009,-0.3782,-0.0963,1.168
1.034000,-1.1067,-0.3753,-0.1385,1.177
1.037000,-1.1041,-0.3474,-0.2077,1.176
1.039000,-1.0987,-0.3113,-0.2040,1.160
1.041000,-1.0984,-0.2998,-0.1842,1.153
1.043000,-1.0840,-0.3157,-0.2204,1.150
1.045000,-1.0791,-0.3298,-0.2257,1.151
1.048000,-1.0694,-0.3027,-0.1737,1.125
1.048000,-1.0662,-0.3144,-0.1588,1.123
1.051000,-1.0476,-0.3738,-0.1876,1.128
1.052000,-1.0002,-0.3601,-0.1879,1.080
1.054000,-0.9846,-0.3391,-0.1688,1.055
1.057000,-0.9714,-0.3594,-0.1586,1.048
1.058000,-0.9663,-0.3943,-0.1791,1.059
1.060000,-0.9562,-0.4319,-0.2140,1.071
1.065000,-0.9387,-0.4271,-0.1947,1.049
1.065000,-0.9279,-0.4246,-0.1666,1.034
1.067000,-0.8996,-0.4571,-0.1476,1.020
1.069000,-0.8893,-0.4918,-0.1664,1.030
1.070000,-0.8732,-0.4979,-0.1730,1.020
1.073000,-0.8331,-0.4877,-0.1578,0.978
1.074000,-0.8238,-0.4828,-0.1561,0.968
