time,gFx,gFy,gFz,TgF
7.601000,-0.1123,0.0773,1.5741,1.580
7.614000,-0.1209,0.0589,1.5974,1.603
7.618000,-0.1294,0.0459,1.6021,1.608
7.619000,-0.1311,0.0392,1.5940,1.600
7.621000,-0.1198,0.0344,1.5716,1.577
7.621000,-0.1012,0.0352,1.5406,1.544
7.628000,-0.0863,0.0409,1.5025,1.506
7.630000,-0.0714,0.0489,1.4440,1.447
7.640000,-0.0574,0.0613,1.3619,1.364
7.640000,-0.0460,0.0758,1.2639,1.267
7.645000,-0.0404,0.0899,1.1688,1.173
7.651000,-0.0434,0.1030,1.0861,1.092
7.655000,-0.0547,0.1140,1.0207,1.029
7.661000,-0.0636,0.1196,0.9693,0.979
7.665000,-0.0690,0.1252,0.9246,0.936
7.670000,-0.0701,0.1310,0.8856,0.898
7.674000,-0.0686,0.1391,0.8450,0.859
7.679000,-0.0630,0.1486,0.7996,0.816
7.685000,-0.0549,0.1614,0.7474,0.767
7.690000,-0.0495,0.1764,0.6854,0.709
7.694000,-0.0446,0.1867,0.6313,0.660
7.699000,-0.0452,0.1948,0.6050,0.637
7.704000,-0.0461,0.1927,0.6092,0.641
7.709000,-0.0390,0.1824,0.6310,0.658
7.714000,-0.0338,0.1716,0.6627,0.685
7.721000,-0.0254,0.1595,0.7035,0.722
7.725000,-0.0061,0.1454,0.7408,0.755
7.729000,0.0151,0.1346,0.7808,0.792
7.735000,0.0293,0.1290,0.8061,0.817
7.739000,0.0360,0.1263,0.8215,0.832
7.744000,0.0392,0.1157,0.8282,0.837
7.747000,0.0379,0.1058,0.8313,0.839
7.763000,0.0402,0.0959,0.8467,0.853
7.763000,0.0386,0.0906,0.8521,0.858
7.772000,0.0290,0.0879,0.8417,0.847
7.774000,0.0192,0.0864,0.8147,0.819
7.777000,0.0133,0.0863,0.7679,0.773
7.787000,0.0028,0.0893,0.7139,0.719
7.787000,-0.0040,0.0935,0.6681,0.675
7.793000,-0.0032,0.0979,0.6345,0.642
7.797000,0.0120,0.1029,0.6047,0.614
7.802000,0.0305,0.1133,0.5802,0.592
7.807000,0.0431,0.1191,0.5687,0.583
7.814000,0.0441,0.1271,0.5723,0.588
7.818000,0.0372,0.1272,0.5870,0.602
7.822000,0.0275,0.1192,0.6041,0.616
7.826000,0.0128,0.1066,0.6226,0.632
7.831000,0.0057,0.0977,0.6440,0.651
7.837000,-0.0007,0.0954,0.6618,0.669
7.841000,-0.0038,0.1012,0.6752,0.683
7.846000,-0.0041,0.1087,0.6800,0.689
7.851000,-0.0065,0.1171,0.6862,0.696
7.857000,-0.0092,0.1277,0.6872,0.699
7.860000,-0.0232,0.1366,0.6857,0.700
7.868000,-0.0373,0.1425,0.6974,0.713
7.870000,-0.0469,0.1418,0.7165,0.732
7.876000,-0.0581,0.1397,0.7263,0.742
7.881000,-0.0669,0.1434,0.7244,0.741
7.889000,-0.0622,0.1531,0.7100,0.729
7.890000,-0.0387,0.1688,0.6841,0.706
7.895000,-0.0055,0.1869,0.6572,0.683
7.903000,0.0205,0.2069,0.6379,0.671
7.914000,0.0341,0.2249,0.6215,0.662
7.914000,0.0412,0.2352,0.6063,0.652
7.915000,0.0426,0.2431,0.5944,0.644
7.920000,0.0365,0.2458,0.5936,0.643
7.924000,0.0204,0.2452,0.6040,0.652
7.930000,-0.0014,0.2437,0.6249,0.671
7.935000,-0.0256,0.2383,0.6499,0.693
7.940000,-0.0482,0.2293,0.6763,0.716
7.945000,-0.0690,0.2193,0.7168,0.753
7.950000,-0.0882,0.2088,0.7752,0.808
7.954000,-0.1024,0.2000,0.8501,0.879
7.959000,-0.1091,0.1946,0.9378,0.964
7.966000,-0.1074,0.1910,1.0263,1.049
7.969000,-0.0961,0.1897,1.1091,1.129
7.973000,-0.0771,0.1920,1.1767,1.195
7.979000,-0.0538,0.1966,1.2239,1.241
7.985000,-0.0337,0.1993,1.2556,1.272
7.988000,-0.0147,0.1989,1.2656,1.281
7.993000,0.0104,0.2012,1.2482,1.264
7.999000,0.0326,0.2081,1.2180,1.236
8.005000,0.0420,0.2178,1.1970,1.217
8.014000,0.0468,0.2224,1.1930,1.214
8.015000,0.0553,0.2213,1.1991,1.221
8.024000,0.0622,0.2185,1.2099,1.231
8.025000,0.0630,0.2165,1.2219,1.242
8.028000,0.0480,0.2147,1.2391,1.258
8.032000,0.0266,0.2095,1.2729,1.290
8.037000,0.0121,0.2003,1.3160,1.331
8.042000,0.0049,0.1846,1.3576,1.370
8.048000,0.0034,0.1673,1.3868,1.397
8.054000,0.0093,0.1546,1.4002,1.409
8.057000,0.0276,0.1517,1.3898,1.398
8.062000,0.0551,0.1546,1.3578,1.368
8.069000,0.0849,0.1576,1.3069,1.319
8.073000,0.1068,0.1578,1.2491,1.264
8.077000,0.1199,0.1563,1.2055,1.221
8.082000,0.1265,0.1520,1.1797,1.196
8.088000,0.1295,0.1430,1.1700,1.186
8.092000,0.1253,0.1251,1.1810,1.194
8.098000,0.1144,0.1055,1.2142,1.224
8.103000,0.0985,0.0852,1.2691,1.276
8.106000,0.0890,0.0621,1.3413,1.346
8.111000,0.0839,0.0459,1.4177,1.421
8.116000,0.0812,0.0317,1.4856,1.488
8.122000,0.0880,0.0196,1.5524,1.555
8.126000,0.0943,0.0144,1.6061,1.609
8.131000,0.1038,0.0065,1.6494,1.653
8.139000,0.1092,-0.0007,1.6788,1.682
8.144000,0.1067,-0.0143,1.6880,1.691
8.147000,0.1031,-0.0166,1.6824,1.686
8.160000,0.0876,-0.0154,1.6628,1.665
8.161000,0.0732,-0.0077,1.6291,1.631
8.165000,0.0702,0.0059,1.5669,1.568
8.177000,0.0769,0.0204,1.4888,1.491
8.178000,0.0899,0.0305,1.4132,1.416
8.182000,0.1019,0.0441,1.3446,1.349
8.192000,0.1108,0.0495,1.2951,1.301
8.193000,0.1226,0.0520,1.2562,1.263
8.196000,0.1332,0.0542,1.2217,1.230
8.199000,0.1415,0.0547,1.1860,1.196
8.206000,0.1444,0.0555,1.1518,1.162
8.211000,0.1443,0.0597,1.1228,1.134
8.215000,0.1388,0.0642,1.0881,1.099
8.220000,0.1339,0.0684,1.0577,1.068
8.224000,0.1423,0.0788,1.0313,1.044
8.229000,0.1560,0.0873,0.9964,1.012
8.235000,0.1645,0.0957,0.9559,0.975
8.239000,0.1718,0.0986,0.9271,0.948
8.244000,0.1802,0.0983,0.9079,0.931
8.248000,0.1889,0.0943,0.8960,0.921
8.254000,0.1889,0.0920,0.9005,0.925
8.258000,0.1785,0.0864,0.9091,0.930
8.264000,0.1608,0.0775,0.9073,0.925
8.270000,0.1350,0.0676,0.8845,0.897
8.279000,0.1102,0.0599,0.8441,0.853
8.279000,0.0872,0.0567,0.8001,0.807
8.285000,0.0707,0.0620,0.7587,0.765
8.291000,0.0570,0.0687,0.7304,0.736
8.293000,0.0438,0.0723,0.7132,0.718
8.299000,0.0335,0.0740,0.7046,0.709
8.308000,0.0293,0.0754,0.7006,0.705
8.310000,0.0311,0.0821,0.6948,0.700
8.313000,0.0335,0.0927,0.6834,0.690
8.318000,0.0445,0.1048,0.6669,0.676
8.322000,0.0630,0.1167,0.6440,0.657
8.328000,0.0776,0.1274,0.6219,0.640
8.334000,0.0829,0.1397,0.6109,0.632
8.338000,0.0856,0.1522,0.6109,0.635
8.342000,0.0857,0.1627,0.6198,0.647
8.347000,0.0758,0.1682,0.6389,0.665
8.352000,0.0581,0.1661,0.6609,0.684
8.357000,0.0353,0.1591,0.6824,0.702
8.362000,0.0171,0.1510,0.7014,0.718
8.368000,0.0081,0.1464,0.7124,0.727
8.373000,0.0015,0.1456,0.7117,0.726
8.378000,0.0007,0.1488,0.7085,0.724
8.382000,0.0036,0.1583,0.7061,0.724
8.387000,0.0072,0.1680,0.7066,0.726
8.391000,0.0134,0.1755,0.7120,0.733
8.396000,0.0248,0.1824,0.7194,0.743
8.401000,0.0408,0.1873,0.7190,0.744
8.409000,0.0525,0.1919,0.7113,0.739
8.412000,0.0557,0.1954,0.6924,0.722
8.416000,0.0572,0.2008,0.6701,0.702
8.423000,0.0575,0.2081,0.6525,0.687
8.433000,0.0558,0.2149,0.6402,0.678
8.433000,0.0569,0.2217,0.6316,0.672
8.438000,0.0662,0.2258,0.6219,0.665
8.445000,0.0773,0.2262,0.6121,0.657
8.445000,0.0786,0.2313,0.6160,0.663
8.450000,0.0713,0.2342,0.6310,0.677
8.455000,0.0676,0.2316,0.6528,0.696
8.460000,0.0677,0.2229,0.6679,0.707
8.466000,0.0657,0.2131,0.6774,0.713
8.474000,0.0591,0.2037,0.6863,0.718
8.477000,0.0492,0.1999,0.7009,0.731
8.480000,0.0424,0.1930,0.7176,0.744
8.489000,0.0451,0.1889,0.7375,0.763
8.490000,0.0478,0.1859,0.7709,0.794
8.494000,0.0591,0.1853,0.8119,0.835
8.499000,0.0687,0.1882,0.8510,0.874
8.506000,0.0738,0.1916,0.8914,0.915
8.509000,0.0755,0.2009,0.9322,0.957
8.514000,0.0734,0.2094,0.9764,1.001
8.519000,0.0609,0.2109,1.0188,1.042
8.524000,0.0483,0.2107,1.0629,1.085
8.529000,0.0307,0.2145,1.0943,1.116
8.533000,0.0057,0.2165,1.1286,1.149
8.543000,-0.0148,0.2244,1.1582,1.180
8.549000,-0.0296,0.2273,1.1797,1.202
8.556000,-0.0314,0.2298,1.1975,1.220
8.563000,-0.0199,0.2320,1.2080,1.230
8.564000,-0.0055,0.2403,1.2032,1.227
8.577000,0.0139,0.2512,1.1832,1.210
8.578000,0.0282,0.2656,1.1454,1.176
8.578000,0.0377,0.2806,1.1006,1.136
8.584000,0.0364,0.2892,1.0703,1.109
8.588000,0.0307,0.2917,1.0676,1.107
8.593000,0.0285,0.2847,1.0908,1.128
8.597000,0.0249,0.2727,1.1269,1.160
8.604000,0.0224,0.2564,1.1714,1.199
8.607000,0.0224,0.2470,1.2130,1.238
8.613000,0.0241,0.2445,1.2605,1.284
8.617000,0.0226,0.2439,1.3090,1.332
8.622000,0.0234,0.2415,1.3528,1.374
8.629000,0.0304,0.2346,1.3965,1.416
8.633000,0.0462,0.2284,1.4340,1.453
8.642000,0.0594,0.2286,1.4646,1.483
8.642000,0.0631,0.2342,1.4833,1.503
8.646000,0.0607,0.2357,1.4841,1.504
8.651000,0.0611,0.2317,1.4739,1.493
8.659000,0.0552,0.2254,1.4557,1.474
8.661000,0.0447,0.2163,1.4376,1.454
8.666000,0.0263,0.2054,1.4233,1.438
8.672000,0.0016,0.1935,1.4153,1.428
8.676000,-0.0260,0.1786,1.4124,1.424
8.681000,-0.0527,0.1613,1.4165,1.427
8.687000,-0.0773,0.1445,1.4255,1.435
8.691000,-0.0994,0.1261,1.4383,1.447
8.696000,-0.1157,0.1104,1.4495,1.458
8.701000,-0.1285,0.0998,1.4519,1.461
8.709000,-0.1365,0.0912,1.4408,1.450
8.711000,-0.1381,0.0850,1.4127,1.422
8.715000,-0.1369,0.0817,1.3705,1.380
8.721000,-0.1297,0.0804,1.3214,1.330
8.725000,-0.1159,0.0821,1.2688,1.277
8.730000,-0.1035,0.0870,1.2154,1.223
8.735000,-0.0970,0.0927,1.1603,1.168
8.742000,-0.1001,0.0978,1.1050,1.114
8.745000,-0.1095,0.1017,1.0512,1.062
8.750000,-0.1193,0.1076,1.0015,1.014
8.755000,-0.1218,0.1143,0.9602,0.975
8.759000,-0.1146,0.1220,0.9277,0.943
8.764000,-0.1018,0.1319,0.9046,0.920
8.771000,-0.0877,0.1440,0.8916,0.907
8.774000,-0.0770,0.1549,0.8780,0.895
8.779000,-0.0692,0.1602,0.8572,0.875
8.784000,-0.0641,0.1614,0.8311,0.849
8.789000,-0.0573,0.1644,0.8053,0.824
8.794000,-0.0491,0.1666,0.7922,0.811
8.799000,-0.0401,0.1649,0.7928,0.811
8.805000,-0.0379,0.1627,0.7949,0.812
8.809000,-0.0402,0.1584,0.7912,0.808
8.813000,-0.0376,0.1519,0.7904,0.806
8.818000,-0.0323,0.1475,0.7912,0.805
8.823000,-0.0199,0.1461,0.7947,0.808
8.833000,-0.0046,0.1431,0.8042,0.817
8.835000,0.0131,0.1360,0.8214,0.833
8.841000,0.0262,0.1312,0.8394,0.850
8.845000,0.0295,0.1239,0.8527,0.862
8.848000,0.0303,0.1174,0.8479,0.857
8.853000,0.0329,0.1140,0.8287,0.837
8.865000,0.0436,0.1173,0.8057,0.815
8.865000,0.0623,0.1210,0.7872,0.799
8.867000,0.0838,0.1278,0.7669,0.782
8.873000,0.1024,0.1325,0.7401,0.759
8.877000,0.1149,0.1424,0.7158,0.739
8.882000,0.1179,0.1451,0.6987,0.723
8.889000,0.1116,0.1453,0.6853,0.709
8.893000,0.0959,0.1421,0.6763,0.698
8.897000,0.0766,0.1362,0.6747,0.693
8.902000,0.0557,0.1305,0.6742,0.689
8.907000,0.0352,0.1243,0.6767,0.689
8.912000,0.0217,0.1217,0.6808,0.692
8.917000,0.0153,0.1239,0.6876,0.699
8.923000,0.0144,0.1247,0.6921,0.703
8.932000,0.0166,0.1284,0.6963,0.708
8.936000,0.0215,0.1308,0.6987,0.711
8.941000,0.0298,0.1308,0.6864,0.699
8.946000,0.0476,0.1281,0.6765,0.690
8.952000,0.0621,0.1334,0.6826,0.698
8.958000,0.0637,0.1458,0.6989,0.717
8.961000,0.0628,0.1508,0.7197,0.738
8.966000,0.0504,0.1532,0.7497,0.767
8.973000,0.0435,0.1522,0.7720,0.788
8.979000,0.0409,0.1538,0.7776,0.794
8.984000,0.0291,0.1625,0.7732,0.791
8.986000,0.0185,0.1695,0.7559,0.775
8.991000,0.0108,0.1778,0.7357,0.757
8.996000,0.0035,0.1865,0.7183,0.742
9.000000,0.0002,0.1883,0.7054,0.730
9.006000,0.0069,0.1919,0.6971,0.723
9.010000,0.0166,0.1895,0.6889,0.715
9.015000,0.0185,0.1882,0.6723,0.698
9.020000,0.0186,0.1873,0.6525,0.679
9.025000,0.0183,0.1916,0.6407,0.669
9.029000,0.0166,0.1926,0.6507,0.679
9.034000,0.0175,0.1893,0.6762,0.702
9.040000,0.0241,0.1911,0.7210,0.746
9.044000,0.0318,0.1931,0.7840,0.808
9.049000,0.0338,0.1916,0.8478,0.870
9.055000,0.0270,0.1896,0.9070,0.927
9.060000,0.0125,0.1860,0.9618,0.980
9.064000,-0.0074,0.1811,1.0163,1.032
9.069000,-0.0274,0.1718,1.0701,1.084
9.075000,-0.0437,0.1619,1.1203,1.133
9.079000,-0.0514,0.1514,1.1688,1.180
9.085000,-0.0545,0.1447,1.2154,1.225
9.093000,-0.0532,0.1414,1.2592,1.268
9.094000,-0.0430,0.1382,1.3025,1.310
9.100000,-0.0183,0.1340,1.3408,1.348
9.105000,0.0103,0.1289,1.3661,1.372
9.110000,0.0325,0.1278,1.3706,1.377
9.113000,0.0519,0.1354,1.3585,1.366
9.118000,0.0741,0.1476,1.3337,1.344
9.124000,0.0904,0.1586,1.3066,1.319
9.128000,0.0943,0.1663,1.2894,1.303
9.135000,0.0840,0.1672,1.2888,1.302
9.138000,0.0677,0.1609,1.2985,1.310
9.144000,0.0506,0.1571,1.3044,1.315
9.147000,0.0331,0.1569,1.3011,1.311
9.153000,0.0223,0.1573,1.2902,1.300
9.158000,0.0231,0.1598,1.2761,1.286
9.163000,0.0329,0.1682,1.2525,1.264
9.167000,0.0484,0.1776,1.2163,1.230
9.173000,0.0732,0.1866,1.1742,1.191
9.177000,0.1046,0.2008,1.1354,1.158
9.183000,0.1313,0.2182,1.1162,1.145
9.187000,0.1511,0.2304,1.1248,1.158
9.192000,0.1634,0.2314,1.1542,1.188
9.196000,0.1663,0.2242,1.2028,1.235
9.202000,0.1661,0.2082,1.2623,1.290
9.208000,0.1655,0.1895,1.3241,1.348
9.212000,0.1619,0.1721,1.3773,1.397
9.218000,0.1579,0.1587,1.4143,1.432
9.221000,0.1533,0.1506,1.4304,1.446
9.227000,0.1430,0.1450,1.4291,1.444
9.231000,0.1295,0.1394,1.4180,1.431
9.236000,0.1099,0.1351,1.3971,1.408
9.242000,0.0884,0.1339,1.3766,1.386
9.246000,0.0699,0.1316,1.3479,1.356
9.251000,0.0430,0.1321,1.3131,1.320
9.263000,0.0209,0.1329,1.2739,1.281
9.263000,0.0109,0.1355,1.2365,1.244
9.268000,0.0093,0.1385,1.1990,1.207
9.270000,0.0174,0.1423,1.1568,1.166
9.278000,0.0376,0.1530,1.1105,1.122
9.283000,0.0565,0.1604,1.0572,1.071
9.285000,0.0574,0.1622,1.0080,1.023
9.290000,0.0465,0.1610,0.9645,0.979
9.295000,0.0318,0.1514,0.9235,0.936
9.299000,0.0163,0.1394,0.8888,0.900
9.305000,0.0073,0.1283,0.8610,0.871
9.309000,-0.0066,0.1176,0.8427,0.851
9.315000,-0.0071,0.1072,0.8412,0.848
9.326000,-0.0060,0.0954,0.8473,0.853
9.329000,0.0119,0.0874,0.8574,0.862
9.334000,0.0213,0.0866,0.8778,0.882
9.340000,0.0338,0.0864,0.9031,0.908
9.344000,0.0536,0.0856,0.9248,0.930
9.349000,0.0704,0.0835,0.9397,0.946
9.356000,0.0826,0.0773,0.9492,0.956
9.365000,0.0929,0.0730,0.9598,0.967
9.374000,0.1018,0.0686,0.9674,0.975
9.374000,0.1068,0.0692,0.9817,0.990
9.379000,0.1142,0.0735,1.0037,1.013
9.381000,0.1093,0.0744,1.0187,1.027
9.384000,0.0976,0.0785,1.0184,1.026
9.390000,0.0774,0.0786,1.0022,1.008
9.395000,0.0583,0.0837,0.9749,0.980
9.398000,0.0417,0.0928,0.9405,0.946
9.403000,0.0288,0.1022,0.9008,0.907
9.408000,0.0200,0.1117,0.8554,0.863
9.413000,0.0187,0.1195,0.8047,0.814
9.419000,0.0255,0.1324,0.7519,0.764
9.428000,0.0366,0.1464,0.7070,0.723
9.429000,0.0503,0.1639,0.6716,0.693
9.434000,0.0608,0.1770,0.6488,0.675
9.438000,0.0680,0.1860,0.6425,0.672
9.442000,0.0686,0.1865,0.6510,0.681
9.447000,0.0679,0.1835,0.6738,0.702
9.452000,0.0644,0.1819,0.7093,0.735
9.459000,0.0601,0.1804,0.7427,0.767
9.462000,0.0534,0.1825,0.7673,0.791
9.467000,0.0468,0.1849,0.7873,0.810
9.472000,0.0395,0.1848,0.8028,0.825
9.477000,0.0315,0.1845,0.8166,0.838
9.482000,0.0293,0.1866,0.8286,0.850
9.487000,0.0325,0.1901,0.8392,0.861
9.497000,0.0377,0.1949,0.8448,0.868
9.497000,0.0422,0.2025,0.8433,0.868
9.503000,0.0482,0.2101,0.8325,0.860
9.513000,0.0599,0.2187,0.8211,0.852
9.514000,0.0678,0.2294,0.8083,0.843
9.517000,0.0721,0.2366,0.7904,0.828
9.522000,0.0779,0.2385,0.7659,0.806
9.531000,0.0774,0.2400,0.7355,0.778
9.532000,0.0688,0.2430,0.7006,0.745
9.535000,0.0582,0.2463,0.6741,0.720
9.542000,0.0512,0.2470,0.6688,0.715
9.545000,0.0413,0.2450,0.6733,0.718
9.551000,0.0337,0.2435,0.6814,0.724
9.555000,0.0326,0.2424,0.6971,0.739
9.562000,0.0307,0.2419,0.7216,0.762
9.565000,0.0309,0.2407,0.7523,0.790
9.570000,0.0311,0.2348,0.7869,0.822
9.579000,0.0344,0.2228,0.8214,0.852
9.581000,0.0414,0.2129,0.8510,0.878
9.586000,0.0496,0.2116,0.8695,0.896
9.590000,0.0522,0.2161,0.8805,0.908
9.596000,0.0491,0.2249,0.8901,0.919
9.600000,0.0431,0.2304,0.9093,0.939
9.604000,0.0394,0.2341,0.9327,0.962
9.609000,0.0403,0.2344,0.9623,0.991
9.615000,0.0381,0.2336,0.9895,1.017
9.619000,0.0311,0.2340,1.0152,1.042
9.625000,0.0167,0.2341,1.0388,1.065
9.630000,-0.0093,0.2302,1.0575,1.082
9.634000,-0.0425,0.2251,1.0665,1.091
9.639000,-0.0729,0.2223,1.0583,1.084
9.644000,-0.0966,0.2219,1.0448,1.072
9.649000,-0.1134,0.2252,1.0297,1.060
9.654000,-0.1307,0.2300,1.0123,1.046
9.675000,-0.1406,0.2371,0.9923,1.030
9.676000,-0.1386,0.2393,0.9736,1.012
9.676000,-0.1303,0.2408,0.9558,0.994
9.676000,-0.1238,0.2378,0.9484,0.986
9.679000,-0.1183,0.2346,0.9488,0.984
9.683000,-0.1051,0.2254,0.9624,0.994
9.689000,-0.0856,0.2160,0.9971,1.024
9.694000,-0.0706,0.2019,1.0568,1.078
9.709000,-0.0550,0.1870,1.1395,1.156
9.710000,-0.0397,0.1766,1.2344,1.248
9.713000,-0.0185,0.1535,1.3191,1.328
9.719000,0.0040,0.1385,1.3778,1.385
9.722000,0.0133,0.1300,1.4018,1.408
9.730000,0.0092,0.1356,1.3939,1.401
9.732000,-0.0029,0.1554,1.3753,1.384
9.738000,-0.0097,0.1794,1.3334,1.345
9.743000,-0.0125,0.1969,1.2787,1.294
9.747000,-0.0184,0.2145,1.2235,1.242
9.752000,-0.0256,0.2253,1.1900,1.211
9.760000,-0.0228,0.2318,1.1894,1.212
9.766000,-0.0203,0.2242,1.1934,1.214
9.768000,-0.0362,0.2099,1.2111,1.230
9.771000,-0.0606,0.1945,1.2411,1.258
9.777000,-0.0812,0.1802,1.2809,1.296
9.782000,-0.0982,0.1665,1.3274,1.341
9.786000,-0.1098,0.1527,1.3673,1.380
9.804000,-0.1194,0.1379,1.3907,1.403
9.805000,-0.1311,0.1232,1.4050,1.416
9.805000,-0.1357,0.1081,1.4165,1.427
9.807000,-0.1329,0.0950,1.4293,1.439
9.819000,-0.1255,0.0867,1.4356,1.444
9.820000,-0.1130,0.0822,1.4325,1.439
9.821000,-0.0884,0.0763,1.4139,1.419
9.826000,-0.0588,0.0743,1.3841,1.387
9.830000,-0.0258,0.0816,1.3447,1.347
9.835000,0.0092,0.0994,1.2957,1.300
9.841000,0.0406,0.1168,1.2434,1.249
9.845000,0.0631,0.1316,1.1904,1.199
9.850000,0.0687,0.1416,1.1347,1.146
9.855000,0.0689,0.1505,1.0744,1.087
9.861000,0.0718,0.1630,1.0127,1.028
9.865000,0.0774,0.1766,0.9623,0.981
9.870000,0.0775,0.1873,0.9240,0.946
9.875000,0.0720,0.1982,0.8868,0.912
9.879000,0.0656,0.2110,0.8502,0.878
9.886000,0.0611,0.2255,0.8162,0.849
9.889000,0.0650,0.2389,0.7841,0.822
9.896000,0.0801,0.2523,0.7554,0.800
9.900000,0.1017,0.2662,0.7303,0.784
9.904000,0.1205,0.2780,0.7090,0.771
9.923000,0.1308,0.2834,0.6916,0.759
9.926000,0.1343,0.2820,0.6798,0.748
9.927000,0.1311,0.2731,0.6747,0.740
9.927000,0.1269,0.2580,0.6765,0.735
9.929000,0.1221,0.2423,0.6877,0.739
9.933000,0.1175,0.2274,0.7119,0.757
9.938000,0.1259,0.2146,0.7397,0.780
9.944000,0.1382,0.2010,0.7669,0.805
9.948000,0.1465,0.1867,0.7915,0.826
9.953000,0.1523,0.1762,0.8081,0.841
9.958000,0.1536,0.1647,0.8250,0.855
9.963000,0.1506,0.1524,0.8381,0.865
9.968000,0.1328,0.1430,0.8448,0.867
9.973000,0.1079,0.1307,0.8530,0.870
9.980000,0.0800,0.1169,0.8618,0.873
9.982000,0.0571,0.1050,0.8680,0.876
9.987000,0.0488,0.0972,0.8674,0.874
9.998000,0.0467,0.0929,0.8647,0.871
9.999000,0.0407,0.0895,0.8689,0.874
10.002000,0.0360,0.0864,0.8850,0.890
10.007000,0.0429,0.0880,0.9083,0.914
10.013000,0.0561,0.0878,0.9331,0.939
10.017000,0.0598,0.0906,0.9587,0.965
10.022000,0.0477,0.0905,0.9711,0.976
10.027000,0.0217,0.0841,0.9685,0.972
10.031000,-0.0039,0.0766,0.9476,0.951
10.036000,-0.0247,0.0731,0.9096,0.913
10.043000,-0.0446,0.0778,0.8693,0.874
10.050000,-0.0573,0.0900,0.8245,0.831
10.051000,-0.0628,0.1029,0.7742,0.784
10.056000,-0.0608,0.1144,0.7321,0.744
10.061000,-0.0441,0.1226,0.6846,0.697
10.066000,-0.0197,0.1402,0.6353,0.651
10.071000,0.0021,0.1590,0.6014,0.622
10.078000,0.0277,0.1929,0.5818,0.614
10.084000,0.0596,0.2256,0.5724,0.618
10.085000,0.0772,0.2516,0.5588,0.618
10.093000,0.0788,0.2655,0.5543,0.620
10.096000,0.0705,0.2715,0.5594,0.626
10.106000,0.0599,0.2786,0.5794,0.646
10.112000,0.0473,0.2789,0.6166,0.678
10.115000,0.0379,0.2723,0.6574,0.713
10.120000,0.0232,0.2635,0.7004,0.749
10.126000,0.0062,0.2522,0.7370,0.779
10.131000,-0.0126,0.2383,0.7673,0.804
10.135000,-0.0248,0.2323,0.8030,0.836
10.139000,-0.0272,0.2283,0.8411,0.872
10.147000,-0.0206,0.2287,0.8741,0.904
10.149000,-0.0140,0.2321,0.8965,0.926
10.155000,-0.0020,0.2336,0.9141,0.943
10.163000,0.0190,0.2371,0.9254,0.955
10.164000,0.0397,0.2399,0.9368,0.968
10.169000,0.0503,0.2391,0.9506,0.981
10.174000,0.0532,0.2413,0.9623,0.994
10.179000,0.0453,0.2400,0.9729,1.003
10.184000,0.0333,0.2384,0.9871,1.016
10.189000,0.0139,0.2288,1.0090,1.035
10.194000,-0.0027,0.2214,1.0404,1.064
10.199000,-0.0200,0.2139,1.0804,1.102
10.203000,-0.0295,0.2065,1.1229,1.142
10.208000,-0.0390,0.1957,1.1706,1.187
10.214000,-0.0436,0.1834,1.2133,1.228
10.218000,-0.0437,0.1720,1.2439,1.257
10.223000,-0.0417,0.1627,1.2681,1.279
10.231000,-0.0382,0.1549,1.2835,1.293
10.233000,-0.0336,0.1480,1.2901,1.299
10.238000,-0.0240,0.1435,1.2924,1.301
10.245000,-0.0117,0.1438,1.2960,1.304
10.248000,0.0054,0.1472,1.3049,1.313
10.253000,0.0350,0.1551,1.3098,1.319
10.257000,0.0683,0.1631,1.3006,1.313
10.264000,0.0926,0.1678,1.2797,1.294
10.267000,0.1047,0.1703,1.2530,1.269
10.273000,0.0994,0.1697,1.2199,1.236
10.278000,0.0847,0.1656,1.1848,1.199
10.282000,0.0658,0.1623,1.1548,1.168
10.287000,0.0492,0.1593,1.1365,1.149
10.292000,0.0404,0.1537,1.1316,1.143
10.297000,0.0322,0.1476,1.1351,1.145
10.302000,0.0211,0.1359,1.1474,1.156
10.307000,0.0177,0.1208,1.1779,1.184
10.314000,0.0243,0.1097,1.2227,1.228
10.316000,0.0367,0.1006,1.2724,1.277
10.321000,0.0549,0.0913,1.3218,1.326
10.331000,0.0768,0.0816,1.3644,1.369
10.332000,0.1014,0.0712,1.3884,1.394
10.336000,0.1239,0.0647,1.3958,1.403
10.341000,0.1314,0.0624,1.3922,1.400
10.346000,0.1275,0.0599,1.3826,1.390
10.351000,0.1154,0.0529,1.3638,1.370
10.356000,0.1013,0.0447,1.3413,1.346
10.365000,0.0849,0.0384,1.3164,1.320
10.367000,0.0654,0.0341,1.2824,1.285
10.370000,0.0474,0.0310,1.2414,1.243
10.375000,0.0326,0.0334,1.1911,1.192
10.380000,0.0155,0.0375,1.1352,1.136
10.386000,0.0020,0.0418,1.0769,1.078
10.391000,-0.0084,0.0454,1.0194,1.020
10.400000,-0.0068,0.0418,0.9640,0.965
10.401000,0.0033,0.0415,0.9213,0.922
10.405000,0.0126,0.0458,0.8957,0.897
10.410000,0.0171,0.0478,0.8851,0.887
10.416000,0.0236,0.0499,0.8929,0.895
10.419000,0.0353,0.0499,0.9129,0.915
10.425000,0.0521,0.0504,0.9380,0.941
10.432000,0.0757,0.0526,0.9651,0.970
10.435000,0.0938,0.0570,0.9845,0.991
10.439000,0.1144,0.0678,0.9988,1.008
10.446000,0.1351,0.0774,1.0122,1.024
10.449000,0.1559,0.0877,1.0271,1.043
