time,gFx,gFy,gFz,TgF
6.083000,-0.1906,0.0860,0.0960,0.230
6.090000,-0.1659,0.0912,0.1446,0.238
6.096000,-0.1250,0.1151,0.1505,0.227
6.098000,-0.0699,0.1520,0.1136,0.202
6.103000,-0.0263,0.1845,0.0472,0.192
6.107000,-0.0263,0.1846,-0.0110,0.187
6.113000,-0.0748,0.1574,-0.0285,0.177
6.119000,-0.1572,0.1218,0.0073,0.199
6.122000,-0.2586,0.0853,0.0645,0.280
6.128000,-0.3910,0.0435,0.1056,0.407
6.132000,-0.5146,0.0162,0.1438,0.535
6.137000,-0.5931,0.0085,0.1928,0.624
6.142000,-0.5984,0.0115,0.2518,0.649
6.148000,-0.5296,0.0259,0.3239,0.621
6.152000,-0.4336,0.0467,0.4055,0.596
6.157000,-0.3396,0.0891,0.4858,0.599
6.163000,-0.2245,0.1521,0.5670,0.628
6.167000,-0.0708,0.2212,0.6670,0.706
6.172000,0.1009,0.2856,0.7880,0.844
6.178000,0.2457,0.3284,0.9353,1.021
6.182000,0.3220,0.3461,1.1068,1.203
6.188000,0.3077,0.3483,1.2763,1.358
6.191000,0.2105,0.3467,1.4195,1.476
6.196000,0.0508,0.3420,1.5173,1.556
6.202000,-0.1452,0.3315,1.5803,1.621
6.206000,-0.3483,0.3211,1.6233,1.691
6.213000,-0.5245,0.3221,1.6363,1.748
6.217000,-0.6486,0.3531,1.5843,1.748
6.221000,-0.7036,0.4341,1.4446,1.664
6.226000,-0.6893,0.5561,1.2554,1.536
6.231000,-0.6231,0.6892,1.0699,1.417
6.236000,-0.5161,0.8036,0.9079,1.318
6.241000,-0.3707,0.8814,0.7914,1.241
6.250000,-0.2268,0.9196,0.7907,1.234
6.251000,-0.1425,0.9284,0.9587,1.342
6.255000,-0.1325,0.9132,1.2432,1.548
6.265000,-0.1854,0.8593,1.5620,1.792
6.265000,-0.2991,0.7533,1.8747,2.042
6.269000,-0.4539,0.6087,2.2068,2.334
6.274000,-0.6063,0.4505,2.5461,2.656
6.280000,-0.7166,0.2958,2.8498,2.953
6.284000,-0.7672,0.1632,3.0671,3.166
6.289000,-0.7582,0.0667,3.1655,3.256
6.297000,-0.6791,0.0155,3.1498,3.222
6.299000,-0.5442,0.0119,3.0506,3.099
6.304000,-0.3906,0.0427,2.8991,2.926
6.308000,-0.2318,0.0849,2.7201,2.731
6.313000,-0.0782,0.1364,2.5193,2.524
6.319000,0.0788,0.1807,2.3045,2.313
6.323000,0.2368,0.2165,2.1065,2.131
6.329000,0.3803,0.2562,1.9144,1.969
6.333000,0.4695,0.2869,1.7089,1.795
6.338000,0.4911,0.3040,1.4948,1.603
6.343000,0.4693,0.3094,1.2537,1.374
6.350000,0.4214,0.3096,0.9768,1.108
6.353000,0.3635,0.3001,0.7046,0.848
6.358000,0.2957,0.2721,0.4790,0.625
6.364000,0.2131,0.2226,0.3031,0.432
6.368000,0.1371,0.1729,0.1696,0.278
6.373000,0.0916,0.1268,0.0828,0.177
6.379000,0.0844,0.0908,0.0425,0.131
6.387000,0.1082,0.0589,0.0395,0.129
6.392000,0.1357,0.0243,0.0765,0.158
6.397000,0.1600,-0.0085,0.1253,0.203
6.402000,0.1901,-0.0218,0.1761,0.260
6.407000,0.2047,-0.0193,0.2368,0.314
6.415000,0.2100,-0.0229,0.2969,0.364
6.420000,0.2259,-0.0363,0.3130,0.388
6.422000,0.2607,-0.0383,0.2908,0.392
6.435000,0.3033,-0.0291,0.2536,0.396
6.435000,0.3366,-0.0168,0.2231,0.404
6.436000,0.3587,-0.0071,0.2243,0.423
6.442000,0.3712,-0.0165,0.2475,0.446
6.446000,0.3695,-0.0453,0.2555,0.451
6.450000,0.3451,-0.0774,0.2285,0.421
6.456000,0.3003,-0.0954,0.1811,0.363
6.461000,0.2388,-0.1111,0.1165,0.288
6.465000,0.1697,-0.1358,0.0397,0.221
6.470000,0.0992,-0.1743,-0.0357,0.204
6.475000,0.0451,-0.2128,-0.0936,0.237
6.481000,0.0208,-0.2306,-0.1344,0.268
6.485000,0.0338,-0.2318,-0.1647,0.286
6.490000,0.0783,-0.2297,-0.1710,0.297
6.495000,0.1423,-0.2291,-0.1375,0.303
6.500000,0.2209,-0.2394,-0.0551,0.330
6.506000,0.3010,-0.2482,0.0854,0.399
6.509000,0.3553,-0.2605,0.2808,0.522
6.516000,0.3896,-0.2823,0.4818,0.681
6.522000,0.4217,-0.3075,0.6401,0.826
6.526000,0.4533,-0.3313,0.7227,0.915
6.545000,0.4669,-0.3487,0.7118,0.920
6.546000,0.4339,-0.3567,0.6053,0.826
6.546000,0.3750,-0.3442,0.4386,0.672
6.546000,0.3473,-0.2987,0.2982,0.547
6.550000,0.3743,-0.2340,0.2395,0.502
6.553000,0.4239,-0.1755,0.2596,0.527
6.558000,0.4558,-0.1374,0.3620,0.598
6.564000,0.4530,-0.1197,0.5380,0.713
6.568000,0.4088,-0.1204,0.7792,0.888
6.573000,0.3302,-0.1403,1.0768,1.135
6.578000,0.2548,-0.1725,1.3839,1.418
6.583000,0.2080,-0.1818,1.6480,1.671
6.587000,0.1958,-0.1435,1.8332,1.849
6.592000,0.2138,-0.0835,1.9058,1.920
6.598000,0.2627,-0.0209,1.8689,1.887
6.606000,0.3595,0.0645,1.7560,1.794
6.608000,0.5098,0.1971,1.5967,1.688
6.614000,0.7010,0.3621,1.4175,1.622
6.618000,0.8661,0.5160,1.2509,1.607
6.623000,0.9416,0.6145,1.1338,1.597
6.631000,0.8966,0.6269,1.0990,1.551
6.635000,0.7249,0.5603,1.1702,1.486
6.639000,0.4655,0.4527,1.3068,1.459
6.642000,0.1682,0.3354,1.4515,1.499
6.647000,-0.1020,0.2149,1.6137,1.631
6.652000,-0.2994,0.0874,1.8296,1.856
6.656000,-0.4345,-0.0512,2.0731,2.119
6.665000,-0.5103,-0.1518,2.2965,2.357
6.667000,-0.5457,-0.1778,2.4789,2.544
6.675000,-0.5622,-0.1414,2.5874,2.652
6.680000,-0.5749,-0.0783,2.5800,2.644
6.681000,-0.5877,-0.0128,2.4302,2.500
6.686000,-0.6058,0.0353,2.1482,2.232
6.691000,-0.6304,0.0846,1.8085,1.917
6.696000,-0.6710,0.1517,1.4663,1.620
6.700000,-0.7052,0.2341,1.1613,1.379
6.710000,-0.7220,0.3082,0.9059,1.199
6.715000,-0.6942,0.3673,0.7254,1.069
6.720000,-0.6073,0.4318,0.6082,0.962
6.725000,-0.4997,0.4777,0.5563,0.887
6.730000,-0.4044,0.5027,0.5671,0.859
6.735000,-0.3325,0.5140,0.6442,0.889
6.740000,-0.2758,0.5184,0.7754,0.973
6.744000,-0.2216,0.5045,0.9838,1.128
6.750000,-0.1717,0.4780,1.2654,1.364
6.754000,-0.1297,0.4288,1.5357,1.600
6.759000,-0.0942,0.3712,1.7188,1.761
6.765000,-0.0583,0.3329,1.7944,1.826
6.769000,0.0016,0.3219,1.7500,1.779
6.774000,0.0786,0.3307,1.5931,1.629
6.782000,0.1434,0.3434,1.3373,1.388
6.785000,0.1926,0.3432,1.0183,1.092
6.790000,0.2344,0.3385,0.7341,0.842
6.794000,0.2719,0.3480,0.5277,0.688
6.801000,0.2743,0.3539,0.3777,0.586
6.804000,0.2254,0.3427,0.2498,0.480
6.810000,0.1486,0.3167,0.1366,0.376
6.819000,0.0601,0.2794,0.0554,0.291
6.820000,-0.0304,0.2379,0.0102,0.240
6.823000,-0.1117,0.1971,0.0115,0.227
6.828000,-0.1720,0.1606,0.0637,0.244
6.833000,-0.2032,0.1348,0.1482,0.285
6.838000,-0.2169,0.1144,0.2526,0.352
6.842000,-0.2182,0.0977,0.3611,0.433
6.848000,-0.1991,0.0868,0.4806,0.527
6.852000,-0.1624,0.0754,0.6124,0.638
6.857000,-0.1199,0.0585,0.7346,0.747
6.864000,-0.0643,0.0438,0.8170,0.821
6.868000,0.0136,0.0406,0.8406,0.842
6.875000,0.0916,0.0481,0.8028,0.809
6.880000,0.1452,0.0663,0.7196,0.737
6.883000,0.1827,0.0969,0.6114,0.645
6.887000,0.2045,0.1365,0.5094,0.566
6.892000,0.1787,0.1669,0.4371,0.501
6.897000,0.0881,0.1750,0.4069,0.452
6.902000,-0.0399,0.1630,0.4204,0.453
6.907000,-0.1569,0.1328,0.4786,0.521
6.912000,-0.2378,0.0894,0.5878,0.640
6.917000,-0.2860,0.0434,0.7437,0.798
6.921000,-0.2977,0.0116,0.9299,0.976
6.926000,-0.2711,-0.0078,1.0995,1.132
6.933000,-0.2266,-0.0061,1.2083,1.229
6.942000,-0.1908,0.0302,1.2321,1.247
6.942000,-0.1530,0.0938,1.2046,1.218
6.955000,-0.0967,0.1632,1.1643,1.180
6.956000,-0.0288,0.2260,1.1408,1.163
6.957000,0.0495,0.2915,1.1475,1.185
6.962000,0.1569,0.3776,1.1874,1.256
6.965000,0.2490,0.4752,1.2731,1.382
6.971000,0.2649,0.5466,1.4169,1.542
6.977000,0.2216,0.5832,1.5826,1.701
6.982000,0.1955,0.6092,1.7324,1.847
6.986000,0.1860,0.6199,1.8402,1.951
6.989000,0.1445,0.6126,1.8540,1.958
6.994000,0.1082,0.5966,1.7851,1.885
7.000000,0.0765,0.5812,1.6664,1.767
7.004000,0.0066,0.5648,1.5672,1.666
7.009000,-0.1312,0.5542,1.5311,1.634
7.014000,-0.3014,0.5490,1.5685,1.689
7.019000,-0.4328,0.5464,1.6512,1.792
7.024000,-0.5387,0.5469,1.7182,1.882
7.034000,-0.6515,0.5351,1.7508,1.943
7.039000,-0.7569,0.5293,1.7305,1.962
7.044000,-0.7990,0.5609,1.6944,1.956
7.050000,-0.7578,0.6238,1.6832,1.948
7.054000,-0.6554,0.6772,1.7060,1.949
7.059000,-0.5453,0.6961,1.7349,1.947
7.066000,-0.4538,0.6883,1.7531,1.937
7.068000,-0.3725,0.6549,1.7522,1.907
7.074000,-0.3241,0.6000,1.7256,1.855
7.078000,-0.2943,0.5339,1.6745,1.782
7.089000,-0.2674,0.4668,1.6209,1.708
7.111000,-0.2435,0.3955,1.5881,1.655
7.112000,-0.2338,0.3281,1.5667,1.618
7.113000,-0.2290,0.2669,1.5327,1.573
7.114000,-0.1991,0.2239,1.4736,1.504
7.114000,-0.1338,0.2016,1.4004,1.421
7.115000,-0.0623,0.1856,1.3109,1.325
7.118000,-0.0018,0.1645,1.2140,1.225
7.122000,0.0547,0.1336,1.1117,1.121
7.127000,0.1167,0.0998,1.0004,1.012
7.132000,0.1733,0.0621,0.8874,0.906
7.136000,0.2036,0.0171,0.7759,0.802
7.141000,0.2076,-0.0298,0.6659,0.698
7.146000,0.1777,-0.0813,0.5657,0.599
7.151000,0.1148,-0.1333,0.4763,0.508
7.156000,0.0302,-0.1881,0.3991,0.442
7.161000,-0.0630,-0.2516,0.3252,0.416
7.167000,-0.1412,-0.3097,0.2565,0.426
7.171000,-0.1858,-0.3453,0.2097,0.445
7.177000,-0.2036,-0.3662,0.2001,0.464
7.185000,-0.2068,-0.3896,0.2286,0.497
7.187000,-0.2006,-0.4198,0.2698,0.538
7.192000,-0.1696,-0.4359,0.2828,0.547
7.196000,-0.0871,-0.4132,0.2542,0.493
7.203000,0.0338,-0.3684,0.1980,0.420
7.205000,0.1556,-0.3324,0.1256,0.388
7.210000,0.2774,-0.3032,0.0402,0.413
7.220000,0.4002,-0.2633,-0.0291,0.480
7.221000,0.4899,-0.2105,-0.0677,0.537
7.225000,0.5183,-0.1630,-0.0892,0.551
7.229000,0.4852,-0.1425,-0.0651,0.510
7.234000,0.4290,-0.1444,0.0110,0.453
7.240000,0.3921,-0.1454,0.1191,0.435
7.244000,0.3807,-0.1311,0.2354,0.466
7.249000,0.3678,-0.1158,0.3494,0.520
7.254000,0.3507,-0.1119,0.4425,0.576
7.258000,0.3452,-0.1145,0.4908,0.611
7.264000,0.3669,-0.1161,0.4756,0.612
7.268000,0.4260,-0.1012,0.3979,0.592
7.273000,0.4894,-0.0765,0.2739,0.566
7.278000,0.5271,-0.0587,0.1573,0.553
7.285000,0.5366,-0.0566,0.1025,0.549
7.288000,0.5231,-0.0776,0.1361,0.546
7.294000,0.4879,-0.1038,0.2541,0.560
7.301000,0.4394,-0.1276,0.4080,0.613
7.303000,0.3632,-0.1756,0.5547,0.686
7.308000,0.2497,-0.2269,0.6898,0.768
7.313000,0.1480,-0.2360,0.8244,0.870
7.318000,0.0898,-0.2122,0.9828,1.009
7.323000,0.0587,-0.1874,1.1594,1.176
7.328000,0.0417,-0.1732,1.3051,1.317
7.334000,0.0245,-0.1608,1.3749,1.384
7.338000,0.0170,-0.1082,1.3653,1.370
7.343000,0.0343,-0.0066,1.2516,1.252
7.352000,0.1528,0.1348,1.0616,1.081
7.363000,0.3890,0.3223,0.9056,1.037
7.365000,0.6728,0.5397,0.8050,1.180
7.378000,0.9398,0.7468,0.7510,1.416
7.379000,1.1505,0.8867,0.7373,1.629
7.380000,1.2586,0.9266,0.7115,1.717
7.386000,1.2149,0.8805,0.6803,1.647
7.387000,1.0297,0.8047,0.6690,1.468
7.391000,0.7514,0.7094,0.7288,1.265
7.396000,0.4422,0.6044,0.8760,1.153
7.402000,0.1728,0.4940,1.1095,1.227
7.406000,-0.0126,0.3775,1.3930,1.443
7.411000,-0.1279,0.2727,1.7011,1.728
7.417000,-0.2002,0.2049,1.9921,2.013
7.421000,-0.2392,0.1765,2.2170,2.237
7.425000,-0.2166,0.1830,2.3380,2.355
7.432000,-0.0917,0.2333,2.3248,2.338
7.435000,0.0664,0.3160,2.2367,2.260
7.440000,0.1510,0.3633,2.1145,2.151
7.445000,0.1453,0.3435,1.9773,2.012
7.451000,0.0822,0.2698,1.8511,1.872
7.455000,0.0007,0.1909,1.7579,1.768
7.462000,-0.0903,0.1419,1.6695,1.678
7.467000,-0.1873,0.1212,1.5741,1.590
7.471000,-0.2883,0.1141,1.4767,1.509
7.476000,-0.4195,0.0986,1.3833,1.449
7.481000,-0.5680,0.0715,1.2977,1.418
7.485000,-0.6807,0.0531,1.2569,1.430
7.489000,-0.7356,0.0625,1.2806,1.478
7.494000,-0.7401,0.0966,1.3292,1.524
7.501000,-0.6728,0.1514,1.3827,1.545
7.510000,-0.5225,0.2177,1.4428,1.550
7.512000,-0.3229,0.2807,1.4928,1.553
7.514000,-0.1079,0.3380,1.5164,1.557
7.521000,0.1110,0.3996,1.5104,1.566
7.524000,0.3248,0.4623,1.4617,1.567
7.528000,0.4928,0.5049,1.3788,1.549
7.533000,0.5643,0.5074,1.3177,1.521
7.538000,0.5268,0.4714,1.3056,1.485
7.543000,0.4035,0.4066,1.2927,1.414
7.549000,0.2422,0.3262,1.2447,1.309
7.553000,0.0873,0.2463,1.2013,1.229
7.558000,-0.0242,0.1742,1.1872,1.200
7.564000,-0.0828,0.1136,1.1769,1.185
7.568000,-0.1119,0.0682,1.1441,1.152
7.573000,-0.1502,0.0313,1.0657,1.077
7.578000,-0.2060,0.0067,0.9315,0.954
7.583000,-0.2553,-0.0017,0.7734,0.814
7.587000,-0.2883,-0.0128,0.6164,0.681
7.592000,-0.3170,-0.0333,0.4676,0.566
7.597000,-0.3402,-0.0417,0.3283,0.475
7.603000,-0.3515,-0.0431,0.2284,0.421
7.607000,-0.3506,-0.0419,0.1723,0.393
7.613000,-0.3541,-0.0322,0.1391,0.382
7.617000,-0.3480,-0.0048,0.0866,0.359
7.623000,-0.3098,0.0590,0.0002,0.315
7.627000,-0.2549,0.1326,-0.0679,0.295
7.636000,-0.2296,0.1783,-0.0893,0.304
7.637000,-0.2249,0.1810,-0.0466,0.292
7.657000,-0.1988,0.1734,0.0696,0.273
7.657000,-0.1487,0.1787,0.2472,0.339
7.658000,-0.1006,0.1764,0.4483,0.492
7.658000,-0.0610,0.1637,0.6120,0.636
7.661000,-0.0184,0.1456,0.7290,0.744
7.667000,0.0111,0.1184,0.8262,0.835
7.671000,0.0105,0.0854,0.9188,0.923
7.681000,-0.0059,0.0650,0.9773,0.979
7.685000,-0.0066,0.0734,0.9671,0.970
7.690000,0.0097,0.1033,0.9357,0.941
7.695000,0.0062,0.1370,0.9206,0.931
7.700000,-0.0564,0.1605,0.9741,0.989
7.705000,-0.1693,0.1843,1.0881,1.116
7.710000,-0.2908,0.2057,1.2312,1.282
7.714000,-0.3915,0.2231,1.3411,1.415
7.721000,-0.4401,0.2482,1.3775,1.467
7.724000,-0.4400,0.2864,1.3456,1.444
7.729000,-0.4276,0.3170,1.2561,1.364
7.734000,-0.4122,0.3427,1.1196,1.241
7.739000,-0.3484,0.3899,0.9818,1.112
7.744000,-0.2025,0.4829,0.9046,1.045
7.751000,-0.0634,0.5678,0.9134,1.077
7.754000,0.0074,0.6115,1.0015,1.173
7.759000,0.0003,0.6267,1.1611,1.319
7.764000,-0.0801,0.6269,1.4000,1.536
7.768000,-0.2004,0.6121,1.6822,1.801
7.773000,-0.3105,0.5855,1.9732,2.082
7.779000,-0.3774,0.5461,2.2243,2.321
7.787000,-0.4021,0.4956,2.3963,2.480
7.789000,-0.4117,0.4543,2.4679,2.543
7.793000,-0.4016,0.4390,2.4482,2.519
7.798000,-0.3625,0.4574,2.3615,2.433
7.803000,-0.3005,0.4902,2.2387,2.311
7.808000,-0.2501,0.5116,2.1094,2.185
7.812000,-0.2217,0.5142,2.0045,2.081
7.818000,-0.2097,0.5041,1.9209,1.997
7.822000,-0.2023,0.4876,1.7963,1.872
7.827000,-0.1938,0.4704,1.6219,1.700
7.834000,-0.1823,0.4424,1.4475,1.525
7.837000,-0.1544,0.3984,1.3009,1.369
7.843000,-0.1101,0.3497,1.1946,1.250
7.847000,-0.0563,0.3031,1.1299,1.171
7.853000,-0.0011,0.2616,1.0878,1.119
7.857000,0.0655,0.2387,1.0457,1.075
7.862000,0.1409,0.2300,0.9943,1.030
7.869000,0.1988,0.2218,0.9365,0.983
7.872000,0.2255,0.2017,0.8758,0.927
7.877000,0.2413,0.1732,0.8182,0.870
7.883000,0.2573,0.1388,0.7619,0.816
7.887000,0.2710,0.0971,0.6935,0.751
7.891000,0.2780,0.0580,0.6091,0.672
7.896000,0.2736,0.0189,0.5151,0.584
7.905000,0.2529,-0.0240,0.4181,0.489
7.907000,0.2126,-0.0731,0.3335,0.402
7.930000,0.1688,-0.1182,0.2636,0.335
7.931000,0.1327,-0.1509,0.2152,0.294
7.932000,0.0881,-0.1832,0.2345,0.310
7.932000,0.0223,-0.2352,0.3185,0.397
7.932000,-0.0401,-0.3043,0.3922,0.498
7.936000,-0.0807,-0.3491,0.4304,0.560
7.940000,-0.1052,-0.3528,0.4393,0.573
7.945000,-0.1087,-0.3243,0.4085,0.533
7.951000,-0.0905,-0.2840,0.3461,0.457
7.956000,-0.0533,-0.2531,0.2733,0.376
7.960000,-0.0152,-0.2248,0.1783,0.287
7.966000,0.0071,-0.1899,0.0781,0.205
7.971000,0.0344,-0.1466,-0.0148,0.151
7.975000,0.0919,-0.1063,-0.0964,0.170
7.980000,0.1584,-0.0770,-0.1456,0.229
7.985000,0.1825,-0.0656,-0.1463,0.243
7.990000,0.1700,-0.0652,-0.1129,0.214
7.995000,0.1352,-0.0730,-0.0453,0.160
8.005000,0.0961,-0.0812,0.0396,0.132
8.009000,0.0456,-0.0995,0.1584,0.192
8.014000,-0.0169,-0.1319,0.2723,0.303
8.021000,-0.0699,-0.1580,0.3530,0.393
8.024000,-0.0905,-0.1620,0.4068,0.447
8.029000,-0.0720,-0.1489,0.4328,0.463
8.037000,-0.0258,-0.1304,0.4190,0.440
8.038000,0.0539,-0.1069,0.3649,0.384
8.044000,0.1674,-0.0776,0.3028,0.355
8.048000,0.3020,-0.0513,0.2733,0.411
8.055000,0.4362,-0.0292,0.2886,0.524
8.057000,0.5485,-0.0124,0.3585,0.655
8.062000,0.6362,0.0049,0.4886,0.802
8.068000,0.6470,0.0042,0.6715,0.933
8.072000,0.5835,-0.0159,0.8891,1.064
8.077000,0.4743,-0.0593,1.1166,1.215
8.082000,0.3601,-0.1076,1.3674,1.418
8.087000,0.2829,-0.1282,1.6378,1.667
8.092000,0.2631,-0.0790,1.8906,1.910
8.097000,0.3212,0.0318,2.0789,2.104
8.102000,0.4779,0.1922,2.1734,2.234
8.108000,0.6989,0.3831,2.1352,2.279
8.113000,0.9214,0.5817,1.9758,2.256
8.118000,1.0594,0.7384,1.7661,2.188
8.123000,1.0422,0.7952,1.5544,2.033
8.126000,0.8715,0.7489,1.3816,1.797
8.131000,0.5944,0.6406,1.2964,1.563
8.136000,0.2590,0.5109,1.2948,1.416
8.141000,-0.0728,0.3963,1.3707,1.429
8.146000,-0.3319,0.2979,1.5552,1.618
8.153000,-0.4799,0.1978,1.8788,1.949
8.158000,-0.5103,0.0975,2.2858,2.344
8.161000,-0.4571,0.0369,2.6848,2.724
8.169000,-0.3684,0.0393,2.9980,3.021
8.175000,-0.2820,0.0947,3.1587,3.173
8.178000,-0.2125,0.1744,3.1312,3.143
8.190000,-0.1462,0.2625,2.9208,2.936
8.192000,-0.0669,0.3669,2.5778,2.605
8.193000,0.0074,0.4778,2.1918,2.243
8.197000,0.0482,0.5690,1.8304,1.917
8.215000,0.0452,0.6221,1.5134,1.637
8.216000,0.0195,0.6421,1.2572,1.412
8.217000,-0.0164,0.6408,1.0565,1.236
8.217000,-0.0552,0.6192,0.9006,1.094
8.220000,-0.0942,0.5799,0.7770,0.974
8.224000,-0.1212,0.5352,0.6895,0.881
8.229000,-0.1259,0.4994,0.6403,0.822
8.234000,-0.1385,0.4599,0.6122,0.778
8.239000,-0.1727,0.4193,0.5972,0.750
8.243000,-0.2033,0.3852,0.5840,0.729
8.248000,-0.2241,0.3617,0.5563,0.700
8.253000,-0.2443,0.3333,0.5185,0.663
8.258000,-0.2598,0.3051,0.4999,0.641
8.263000,-0.2459,0.2868,0.4671,0.601
8.269000,-0.1850,0.2837,0.3816,0.510
8.273000,-0.0997,0.2933,0.2528,0.400
8.278000,-0.0152,0.3000,0.1402,0.332
8.283000,0.0597,0.2866,0.0963,0.308
8.288000,0.1303,0.2638,0.1272,0.321
8.293000,0.1983,0.2345,0.2060,0.370
8.298000,0.2421,0.1971,0.2993,0.433
8.306000,0.2356,0.1648,0.4346,0.521
8.308000,0.1500,0.1017,0.6436,0.669
8.313000,0.0219,0.0041,0.9079,0.908
8.324000,-0.1186,-0.1124,1.1706,1.182
8.328000,-0.2278,-0.1991,1.3652,1.398
8.332000,-0.3055,-0.2465,1.4854,1.536
8.348000,-0.3531,-0.2619,1.5182,1.581
8.349000,-0.3728,-0.2646,1.4689,1.538
8.349000,-0.3615,-0.2684,1.3565,1.429
8.354000,-0.3421,-0.2708,1.1934,1.271
8.357000,-0.3241,-0.2509,0.9924,1.074
8.361000,-0.2809,-0.1939,0.7467,0.821
8.366000,-0.2275,-0.1324,0.4825,0.550
8.371000,-0.1843,-0.0861,0.2607,0.331
8.376000,-0.1639,-0.0428,0.0907,0.192
8.381000,-0.1627,-0.0021,-0.0404,0.168
8.386000,-0.1819,0.0357,-0.1578,0.243
8.390000,-0.2319,0.0568,-0.2389,0.338
8.395000,-0.2987,0.0579,-0.2932,0.423
8.405000,-0.3501,0.0555,-0.3148,0.474
8.408000,-0.3831,0.0497,-0.2780,0.476
8.412000,-0.4045,0.0390,-0.1859,0.447
8.417000,-0.3947,0.0409,-0.0383,0.399
8.421000,-0.3532,0.0656,0.1732,0.399
8.426000,-0.2955,0.0910,0.4568,0.552
8.430000,-0.2243,0.1105,0.7858,0.825
8.441000,-0.1389,0.1376,1.1312,1.148
8.442000,-0.0610,0.1754,1.4088,1.421
8.445000,-0.0226,0.2212,1.5655,1.581
8.450000,-0.0281,0.2715,1.5856,1.609
8.455000,-0.0639,0.3192,1.5077,1.542
8.466000,-0.1272,0.3630,1.3817,1.434
8.466000,-0.2117,0.4204,1.2312,1.318
8.470000,-0.2908,0.5078,1.0807,1.229
8.474000,-0.3590,0.6170,0.9530,1.191
8.479000,-0.4110,0.7237,0.8547,1.193
8.484000,-0.4034,0.8105,0.7937,1.204
8.488000,-0.2947,0.8724,0.7737,1.203
8.493000,-0.1134,0.8984,0.8072,1.213
8.498000,0.0603,0.8826,0.8854,1.252
8.503000,0.1781,0.8327,0.9957,1.310
8.508000,0.2025,0.7533,1.1555,1.394
8.513000,0.0925,0.6568,1.3908,1.541
8.518000,-0.1262,0.5571,1.6842,1.778
8.524000,-0.4042,0.4782,2.0003,2.096
8.528000,-0.7008,0.4233,2.2847,2.427
8.533000,-0.9427,0.3668,2.4669,2.666
8.538000,-1.0725,0.2915,2.5360,2.769
8.543000,-1.0969,0.2316,2.5236,2.761
8.548000,-1.0648,0.2168,2.4597,2.689
8.554000,-1.0019,0.2339,2.3389,2.555
8.558000,-0.9034,0.2625,2.1573,2.353
8.563000,-0.7595,0.3007,1.9379,2.103
8.568000,-0.5743,0.3397,1.7171,1.842
8.575000,-0.3721,0.3703,1.5328,1.620
8.581000,-0.1600,0.3911,1.3969,1.459
8.583000,0.0377,0.4017,1.3001,1.361
8.589000,0.1939,0.4023,1.2353,1.314
8.592000,0.2860,0.3835,1.1853,1.278
8.614000,0.3161,0.3400,1.1408,1.232
8.614000,0.3132,0.2893,1.0992,1.179
8.615000,0.2838,0.2414,1.0585,1.122
8.615000,0.2352,0.1950,1.0226,1.067
8.617000,0.1899,0.1534,0.9701,1.000
8.621000,0.1742,0.1194,0.9047,0.929
8.625000,0.1996,0.0934,0.8322,0.861
8.631000,0.2458,0.0750,0.7558,0.798
8.635000,0.2975,0.0568,0.6932,0.757
8.641000,0.3618,0.0332,0.6396,0.736
8.650000,0.4318,0.0059,0.5863,0.728
8.655000,0.4880,-0.0255,0.5200,0.714
8.661000,0.5096,-0.0537,0.4214,0.663
8.665000,0.4981,-0.0786,0.3090,0.591
8.670000,0.4678,-0.0929,0.2021,0.518
8.676000,0.4280,-0.1011,0.1009,0.451
8.681000,0.3808,-0.1011,0.0129,0.394
8.686000,0.3225,-0.1101,-0.0708,0.348
8.690000,0.2677,-0.1286,-0.1362,0.327
8.695000,0.2311,-0.1410,-0.1565,0.313
8.700000,0.2064,-0.1496,-0.1215,0.282
8.709000,0.1725,-0.1564,-0.0428,0.237
8.711000,0.1274,-0.1709,0.0738,0.226
8.715000,0.0827,-0.1924,0.2450,0.322
8.729000,0.0480,-0.2198,0.4803,0.530
8.730000,0.0284,-0.2463,0.7063,0.749
8.731000,0.0305,-0.2594,0.9117,0.948
8.735000,0.0666,-0.2650,1.0795,1.114
8.745000,0.1338,-0.2565,1.1891,1.224
8.745000,0.2131,-0.2293,1.2280,1.267
8.748000,0.2991,-0.1846,1.1846,1.236
8.753000,0.3749,-0.1372,1.1013,1.171
8.758000,0.4324,-0.1054,1.0298,1.122
8.763000,0.4548,-0.0944,0.9870,1.091
8.767000,0.4328,-0.1040,0.9489,1.048
8.773000,0.3754,-0.1264,0.8859,0.970
8.777000,0.3101,-0.1465,0.7734,0.846
8.784000,0.2542,-0.1528,0.6087,0.677
8.789000,0.2002,-0.1487,0.4205,0.489
8.795000,0.1360,-0.1458,0.2525,0.322
8.797000,0.0729,-0.1507,0.1288,0.211
8.802000,0.0279,-0.1498,0.0718,0.168
8.807000,0.0072,-0.1435,0.1109,0.181
8.811000,0.0044,-0.1422,0.2462,0.284
8.816000,0.0023,-0.1488,0.4244,0.450
8.821000,-0.0125,-0.1468,0.5880,0.606
8.826000,-0.0239,-0.1176,0.7309,0.741
8.831000,-0.0051,-0.0688,0.8595,0.862
8.836000,0.0382,-0.0208,0.9770,0.978
8.844000,0.1002,0.0313,1.0778,1.083
8.846000,0.1933,0.1083,1.1442,1.165
8.851000,0.3187,0.2097,1.1976,1.257
8.856000,0.4589,0.3219,1.2557,1.375
8.861000,0.6078,0.4260,1.3201,1.514
8.866000,0.7587,0.5028,1.4082,1.677
