time,gFx,gFy,gFz,TgF
7.801000,-0.0785,-0.8088,0.4808,0.944
7.802000,-0.1444,-0.7581,0.5235,0.933
7.803000,-0.2155,-0.7009,0.5306,0.905
7.808000,-0.2795,-0.6521,0.4683,0.850
7.813000,-0.2794,-0.6064,0.3423,0.750
7.818000,-0.2562,-0.6215,0.2040,0.702
7.822000,-0.1759,-0.6752,0.0058,0.698
7.830000,-0.0691,-0.7334,-0.1721,0.756
7.832000,-0.0176,-0.7696,-0.3093,0.830
7.838000,0.0115,-0.8027,-0.4203,0.906
7.842000,0.0271,-0.8097,-0.5531,0.981
7.846000,0.0053,-0.8398,-0.6341,1.052
7.851000,-0.0030,-0.8690,-0.6053,1.059
7.856000,0.0209,-0.8956,-0.5698,1.062
7.861000,-0.0113,-0.9277,-0.5327,1.070
7.866000,-0.0524,-0.9872,-0.4736,1.096
7.872000,-0.0584,-1.0512,-0.3654,1.114
7.876000,-0.0651,-1.1257,-0.2368,1.152
7.882000,-0.0655,-1.1919,-0.0839,1.197
7.886000,-0.0613,-1.2429,0.0798,1.247
7.896000,-0.0775,-1.2857,0.2036,1.304
7.901000,-0.0826,-1.3251,0.2558,1.352
7.902000,-0.0719,-1.3468,0.1997,1.363
7.906000,-0.0764,-1.3507,0.0644,1.354
7.911000,-0.0498,-1.3395,-0.0784,1.343
7.921000,0.0119,-1.3315,-0.2020,1.347
7.925000,0.0878,-1.3421,-0.2536,1.369
7.931000,0.1483,-1.3635,-0.2484,1.394
7.937000,0.1745,-1.3727,-0.2410,1.405
7.941000,0.1753,-1.3541,-0.1617,1.375
7.946000,0.1943,-1.3208,-0.0837,1.338
7.951000,0.2300,-1.2624,-0.0704,1.285
7.955000,0.2642,-1.1963,-0.0844,1.228
7.963000,0.2649,-1.1677,-0.1390,1.205
7.965000,0.2252,-1.1667,-0.1913,1.204
7.970000,0.1820,-1.2125,-0.2072,1.243
7.976000,0.1051,-1.3016,-0.1933,1.320
7.980000,0.0167,-1.4283,-0.1659,1.438
7.984000,0.0037,-1.5583,-0.1206,1.563
7.989000,0.0747,-1.6672,-0.0639,1.670
7.994000,0.1462,-1.7378,-0.0415,1.744
7.999000,0.2840,-1.7513,-0.0302,1.774
8.004000,0.4124,-1.7107,-0.0012,1.760
8.009000,0.4800,-1.6363,0.0160,1.705
8.014000,0.4998,-1.5985,-0.0195,1.675
8.019000,0.4626,-1.6476,-0.0998,1.714
8.024000,0.3859,-1.7702,-0.1950,1.822
8.029000,0.3067,-1.8828,-0.2577,1.925
8.034000,0.2331,-1.9315,-0.3599,1.978
8.042000,0.1366,-1.8834,-0.5058,1.955
8.046000,0.0206,-1.7399,-0.5834,1.835
8.051000,-0.1458,-1.5645,-0.6246,1.691
8.055000,-0.2943,-1.4055,-0.6294,1.568
8.059000,-0.3690,-1.2751,-0.5580,1.440
8.064000,-0.4010,-1.1775,-0.4176,1.312
8.069000,-0.4255,-1.1292,-0.2288,1.228
8.074000,-0.4479,-1.1352,0.0089,1.220
8.080000,-0.4649,-1.1710,0.2682,1.288
8.083000,-0.5243,-1.2207,0.4703,1.409
8.088000,-0.5964,-1.2751,0.5932,1.528
8.093000,-0.6615,-1.3463,0.6513,1.635
8.100000,-0.7402,-1.4402,0.6578,1.748
8.103000,-0.8257,-1.5479,0.6155,1.859
8.108000,-0.8948,-1.6664,0.5475,1.969
8.122000,-0.9261,-1.7935,0.4689,2.072
8.124000,-0.9109,-1.9088,0.3591,2.145
8.124000,-0.8814,-1.9849,0.2181,2.183
8.132000,-0.8538,-2.0079,0.0533,2.183
8.134000,-0.8537,-1.9963,-0.0954,2.173
8.137000,-0.9085,-1.9498,-0.1768,2.158
8.142000,-0.8468,-1.8569,-0.1702,2.048
8.147000,-0.7436,-1.7523,-0.1344,1.908
8.152000,-0.7789,-1.6594,-0.1124,1.837
8.157000,-0.8698,-1.5803,-0.0784,1.806
8.162000,-0.9185,-1.5184,-0.0427,1.775
8.166000,-0.8905,-1.4619,-0.0013,1.712
8.171000,-0.8290,-1.3949,-0.0196,1.623
8.176000,-0.8447,-1.3505,0.0005,1.593
8.181000,-0.8054,-1.3367,0.1909,1.572
8.186000,-0.5156,-1.3157,0.5623,1.521
8.191000,-0.1443,-1.2560,0.8729,1.536
8.199000,0.1213,-1.1446,0.8771,1.447
8.203000,0.2727,-1.0450,0.6076,1.239
8.207000,0.2912,-0.9735,0.2020,1.036
8.217000,0.1630,-0.9208,0.0165,0.935
8.219000,0.0221,-0.9212,0.0113,0.921
8.222000,-0.0180,-0.8990,-0.0121,0.899
8.227000,0.0057,-0.8272,-0.0518,0.829
8.235000,0.0374,-0.7466,-0.0478,0.749
8.237000,0.0553,-0.6836,-0.0226,0.686
8.256000,0.0751,-0.6312,-0.0270,0.636
8.257000,0.0522,-0.5863,0.0425,0.590
8.258000,0.0067,-0.5228,0.1583,0.546
8.260000,0.0132,-0.4462,0.2105,0.494
8.262000,0.0615,-0.3804,0.2319,0.450
8.265000,0.0711,-0.3298,0.2605,0.426
8.269000,0.0357,-0.2744,0.2902,0.401
8.274000,-0.0446,-0.2165,0.3299,0.397
8.279000,-0.1403,-0.1429,0.3817,0.431
8.284000,-0.1523,-0.0849,0.3934,0.430
8.289000,-0.1860,-0.0682,0.4179,0.463
8.294000,-0.2116,-0.0660,0.4209,0.476
8.299000,-0.2491,-0.0566,0.4325,0.502
8.304000,-0.2539,-0.0275,0.5055,0.566
8.309000,-0.2885,0.0351,0.5571,0.628
8.316000,-0.3187,0.0806,0.5515,0.642
8.320000,-0.3112,0.1058,0.5457,0.637
8.325000,-0.3281,0.1228,0.5445,0.647
8.332000,-0.3397,0.1269,0.5342,0.646
8.335000,-0.3562,0.1221,0.5427,0.661
8.344000,-0.3528,0.1139,0.5456,0.660
8.351000,-0.3413,0.0985,0.5711,0.673
8.354000,-0.3346,0.0905,0.5959,0.689
8.359000,-0.3379,0.0872,0.6064,0.700
8.369000,-0.3440,0.0773,0.5798,0.679
8.370000,-0.3720,0.0750,0.5479,0.666
8.374000,-0.3835,0.0722,0.5226,0.652
8.389000,-0.3757,0.0642,0.4609,0.598
8.390000,-0.3636,0.0427,0.3635,0.516
8.390000,-0.3218,0.0187,0.3032,0.443
8.393000,-0.2876,-0.0237,0.2362,0.373
8.398000,-0.2609,-0.0695,0.1668,0.317
8.402000,-0.2211,-0.1308,0.1333,0.289
8.407000,-0.1754,-0.2140,0.1064,0.296
8.414000,-0.1334,-0.3245,0.0270,0.352
8.417000,-0.1202,-0.4658,-0.1379,0.500
8.422000,-0.1473,-0.6447,-0.3638,0.755
8.427000,-0.1943,-0.8534,-0.6942,1.117
8.432000,-0.3066,-1.1021,-1.1805,1.644
8.437000,-0.5395,-1.4151,-1.8998,2.430
8.442000,-0.8130,-1.8082,-2.8562,3.477
8.447000,-0.8300,-2.3629,-3.5469,4.342
8.453000,-0.4531,-3.1538,-3.5986,4.806
8.458000,-0.3058,-4.1129,-3.6475,5.506
8.464000,-0.3867,-5.0226,-3.5607,6.169
8.469000,-0.1234,-5.3436,-2.9532,6.107
8.473000,0.3590,-4.6753,-2.2798,5.214
8.478000,0.5383,-3.4871,-1.7105,3.921
8.483000,0.4214,-2.3919,-1.0947,2.664
8.487000,0.3703,-1.5188,-0.5504,1.657
8.492000,0.3691,-0.8678,-0.2266,0.970
8.500000,0.2486,-0.4673,-0.0347,0.530
8.501000,0.0434,-0.2851,0.1375,0.319
8.505000,-0.2443,-0.2357,0.1789,0.384
8.511000,-0.5926,-0.2377,0.0740,0.643
8.516000,-0.9017,-0.2508,-0.0593,0.938
8.521000,-1.2104,-0.3283,-0.1590,1.264
8.525000,-1.5204,-0.5191,-0.1936,1.618
8.530000,-1.7201,-0.8344,-0.1161,1.915
8.535000,-1.6937,-1.2446,-0.0359,2.102
8.541000,-1.3592,-1.6445,-0.1822,2.141
8.547000,-0.8035,-1.9185,-0.3508,2.109
8.550000,-0.1610,-1.9786,-0.0750,1.987
8.555000,0.2223,-1.7890,0.5679,1.890
8.560000,0.0915,-1.4464,0.9704,1.744
8.565000,-0.0946,-1.0606,1.1804,1.590
8.570000,-0.0779,-0.6520,1.3524,1.503
8.579000,-0.0498,-0.2474,1.1672,1.194
8.583000,-0.1488,0.0789,0.6567,0.678
8.586000,-0.4662,0.2649,0.1265,0.551
8.590000,-0.9238,0.3327,-0.3252,1.034
8.595000,-1.3970,0.3583,-0.7132,1.609
8.601000,-1.7911,0.3695,-0.9431,2.058
8.605000,-2.0219,0.3527,-0.8182,2.210
8.610000,-1.9384,0.2835,-0.0843,1.961
8.616000,-1.4354,0.2036,0.8725,1.692
8.621000,-0.8769,0.0793,1.5098,1.748
8.625000,-0.5113,-0.1374,1.7623,1.840
8.637000,-0.2811,-0.4651,1.8610,1.939
8.639000,-0.1827,-0.8846,1.8311,2.042
8.641000,-0.1313,-1.2679,1.6226,2.063
8.648000,-0.1674,-1.6092,1.2659,2.054
8.661000,-0.2547,-1.9020,0.8565,2.101
8.662000,-0.3338,-2.1085,0.5156,2.196
8.662000,-0.3674,-2.2331,0.2406,2.276
8.668000,-0.2960,-2.2722,0.0148,2.291
8.669000,-0.0848,-2.2689,-0.1287,2.274
8.673000,0.1952,-2.2313,-0.2040,2.249
8.677000,0.3775,-2.1281,-0.1882,2.170
8.682000,0.4516,-1.9977,-0.1331,2.052
8.688000,0.4907,-1.8646,-0.0999,1.931
8.692000,0.5310,-1.7185,-0.0704,1.800
8.697000,0.5762,-1.5602,-0.0450,1.664
8.702000,0.6109,-1.4247,0.0307,1.550
8.707000,0.6403,-1.3274,0.0718,1.476
8.715000,0.6008,-1.2646,0.0628,1.401
8.719000,0.5314,-1.1998,0.0479,1.313
8.723000,0.4376,-1.1182,0.0535,1.202
8.727000,0.3466,-0.9918,-0.0275,1.051
8.734000,0.2188,-0.8885,-0.1364,0.925
8.738000,0.0836,-0.8022,-0.1793,0.826
8.743000,-0.0051,-0.7136,-0.2132,0.745
8.749000,-0.0365,-0.6251,-0.2146,0.662
8.752000,-0.1186,-0.5694,-0.2252,0.624
8.757000,-0.2287,-0.5381,-0.1723,0.610
8.762000,-0.3057,-0.5443,-0.0620,0.627
8.773000,-0.3655,-0.5511,-0.0545,0.664
8.779000,-0.4227,-0.5338,-0.0148,0.681
8.797000,-0.4916,-0.5261,0.0964,0.726
8.799000,-0.5300,-0.5244,0.1230,0.756
8.799000,-0.5300,-0.5488,0.0315,0.764
8.800000,-0.4923,-0.5953,-0.1518,0.787
8.801000,-0.4008,-0.6402,-0.2260,0.788
8.806000,-0.3612,-0.6987,-0.2844,0.836
8.811000,-0.3672,-0.7768,-0.2954,0.909
8.816000,-0.3305,-0.8454,-0.1559,0.921
8.820000,-0.2674,-0.8618,-0.0236,0.903
8.825000,-0.2034,-0.8719,0.1051,0.902
8.831000,-0.2186,-0.8559,0.1958,0.905
8.835000,-0.2128,-0.8364,0.2437,0.897
8.840000,-0.2148,-0.8107,0.3209,0.898
8.845000,-0.2442,-0.7748,0.3932,0.903
8.850000,-0.2656,-0.7255,0.3803,0.861
8.855000,-0.2512,-0.7140,0.2471,0.796
8.860000,-0.2033,-0.7398,0.0316,0.768
8.865000,-0.1046,-0.7625,-0.1126,0.778
8.869000,-0.0412,-0.8015,-0.2392,0.837
8.876000,0.0114,-0.8280,-0.3735,0.908
8.881000,0.0479,-0.8713,-0.4782,0.995
8.885000,0.1024,-0.9137,-0.5482,1.070
8.889000,0.1197,-0.9621,-0.5658,1.123
8.894000,0.1236,-1.0119,-0.5426,1.155
8.901000,0.1322,-1.0563,-0.4958,1.174
8.905000,0.1214,-1.0947,-0.4408,1.186
8.909000,0.0910,-1.1263,-0.3462,1.182
8.922000,0.0661,-1.1454,-0.1988,1.164
8.924000,0.0628,-1.1638,-0.0325,1.166
8.926000,0.0583,-1.1737,0.1394,1.183
8.931000,0.0638,-1.1697,0.2908,1.207
8.943000,0.0844,-1.1546,0.3741,1.217
8.945000,0.1089,-1.1404,0.3601,1.201
8.946000,0.1351,-1.1203,0.2749,1.161
8.952000,0.1729,-1.0950,0.1445,1.118
8.954000,0.2369,-1.0886,-0.0234,1.114
8.958000,0.2755,-1.1151,-0.1813,1.163
8.963000,0.2348,-1.1713,-0.2845,1.228
8.968000,0.1545,-1.2475,-0.3209,1.297
8.973000,0.0714,-1.3148,-0.2937,1.349
8.978000,0.0073,-1.3467,-0.2195,1.364
8.983000,-0.0398,-1.3501,-0.0873,1.354
8.988000,-0.1047,-1.3468,0.0349,1.351
8.993000,-0.1607,-1.3177,0.0580,1.329
8.998000,-0.1802,-1.2686,0.0266,1.282
9.003000,-0.1778,-1.2435,0.0081,1.256
9.007000,-0.1911,-1.2618,-0.0007,1.276
9.012000,-0.2226,-1.3138,-0.0348,1.333
9.019000,-0.2662,-1.3724,-0.0665,1.400
9.023000,-0.2979,-1.4469,-0.0739,1.479
9.028000,-0.2699,-1.5527,-0.0657,1.577
9.038000,-0.1712,-1.6708,-0.0384,1.680
9.039000,-0.0268,-1.7691,0.0121,1.769
9.042000,0.1183,-1.8100,0.0657,1.815
9.047000,0.2251,-1.7790,0.0808,1.795
9.054000,0.2772,-1.7011,0.0248,1.724
9.057000,0.3030,-1.6342,-0.1030,1.665
9.062000,0.2819,-1.6419,-0.2219,1.681
9.074000,0.2307,-1.7346,-0.2762,1.772
9.076000,0.2107,-1.8471,-0.3020,1.883
9.077000,0.2429,-1.9028,-0.3273,1.946
9.082000,0.2751,-1.8795,-0.3843,1.938
9.090000,0.2506,-1.7689,-0.4610,1.845
9.091000,0.1486,-1.6100,-0.5449,1.706
9.095000,0.0063,-1.4545,-0.6431,1.590
9.101000,-0.1045,-1.3353,-0.7268,1.524
9.105000,-0.1706,-1.2507,-0.7065,1.447
9.111000,-0.2004,-1.1858,-0.5636,1.328
9.116000,-0.2490,-1.1235,-0.3478,1.202
9.120000,-0.3307,-1.0744,-0.1127,1.130
9.125000,-0.4081,-1.0551,0.1174,1.137
9.131000,-0.4695,-1.0703,0.2951,1.205
9.137000,-0.5299,-1.1183,0.4179,1.306
9.139000,-0.5905,-1.1969,0.4716,1.416
9.145000,-0.6442,-1.2881,0.4826,1.519
9.151000,-0.7253,-1.4027,0.4655,1.646
9.155000,-0.8146,-1.5251,0.4159,1.778
9.159000,-0.8527,-1.6549,0.3301,1.891
9.165000,-0.8712,-1.7819,0.2685,2.002
9.169000,-0.7884,-1.9099,0.1703,2.073
9.174000,-0.7275,-2.0039,0.0429,2.132
9.179000,-0.7560,-2.0563,-0.0970,2.193
9.189000,-0.8518,-2.0393,-0.2229,2.221
9.195000,-0.8370,-2.0062,-0.2226,2.185
9.214000,-0.8204,-1.9597,-0.1138,2.128
9.216000,-0.8069,-1.8790,-0.0268,2.045
9.218000,-0.7541,-1.7493,0.0006,1.905
9.219000,-0.7641,-1.6130,0.0022,1.785
9.220000,-0.8326,-1.5123,0.0051,1.726
9.224000,-0.8439,-1.4389,0.0352,1.669
9.228000,-0.7304,-1.3406,0.0501,1.527
9.234000,-0.6248,-1.2982,0.1284,1.446
9.238000,-0.3983,-1.2495,0.2468,1.334
9.243000,-0.2566,-1.2052,0.4803,1.323
9.250000,-0.1821,-1.0928,0.6427,1.281
9.253000,-0.0806,-0.9989,0.6262,1.182
9.258000,0.0089,-0.9054,0.5536,1.061
9.262000,0.1233,-0.8280,0.4660,0.958
9.268000,0.1902,-0.7997,0.3876,0.909
9.272000,0.2261,-0.8274,0.3485,0.926
9.277000,0.2667,-0.8374,0.2943,0.927
9.283000,0.2801,-0.8035,0.2572,0.889
9.287000,0.2686,-0.7584,0.1804,0.825
9.293000,0.2280,-0.7403,0.0161,0.775
9.299000,0.1385,-0.7597,-0.0713,0.776
9.305000,0.0641,-0.7560,0.0216,0.759
9.308000,0.0425,-0.7081,0.0755,0.713
9.313000,0.0590,-0.6167,0.1164,0.630
9.326000,0.0731,-0.5230,0.1546,0.550
9.327000,0.0490,-0.4356,0.1770,0.473
9.328000,-0.0280,-0.3398,0.2116,0.401
9.345000,-0.1044,-0.2456,0.2716,0.381
9.346000,-0.1665,-0.1427,0.3210,0.389
9.346000,-0.2074,-0.0330,0.4081,0.459
9.347000,-0.2481,0.0578,0.4977,0.559
9.353000,-0.3056,0.1274,0.5378,0.632
9.357000,-0.3764,0.1772,0.5548,0.693
9.361000,-0.4176,0.2174,0.5818,0.748
9.366000,-0.4394,0.2398,0.6000,0.781
9.371000,-0.4467,0.2399,0.6145,0.797
9.376000,-0.4467,0.2402,0.6172,0.799
9.381000,-0.4289,0.2472,0.6350,0.805
9.386000,-0.3943,0.2553,0.6595,0.810
9.391000,-0.3864,0.2581,0.6295,0.782
9.396000,-0.3900,0.2461,0.5935,0.752
9.401000,-0.3611,0.2333,0.5959,0.735
9.406000,-0.3098,0.2158,0.5611,0.676
9.411000,-0.2679,0.1887,0.4997,0.598
9.420000,-0.2503,0.1574,0.4507,0.539
9.421000,-0.2509,0.1264,0.4088,0.496
9.426000,-0.2589,0.0923,0.3603,0.453
9.431000,-0.2600,0.0569,0.3043,0.404
9.439000,-0.2377,0.0257,0.2587,0.352
9.441000,-0.2240,-0.0068,0.2168,0.312
9.449000,-0.2185,-0.0457,0.1608,0.275
9.467000,-0.2114,-0.0980,0.1056,0.256
9.469000,-0.1948,-0.1707,0.0412,0.262
9.469000,-0.1716,-0.2683,-0.0746,0.327
9.470000,-0.1789,-0.4160,-0.2613,0.523
9.471000,-0.2213,-0.6046,-0.5113,0.822
9.474000,-0.3062,-0.8341,-0.8773,1.249
9.479000,-0.4508,-1.1138,-1.4153,1.857
9.485000,-0.6784,-1.4647,-2.1644,2.700
9.489000,-0.9295,-1.9299,-3.1045,3.772
9.494000,-0.7885,-2.5991,-3.6240,4.529
9.502000,-0.3669,-3.5186,-3.7207,5.134
9.504000,-0.1622,-4.6843,-3.6062,5.914
9.509000,-0.0808,-5.6849,-2.9612,6.410
9.515000,0.1990,-5.8000,-2.3088,6.246
9.521000,0.5304,-4.8111,-2.0318,5.249
9.524000,0.5120,-3.4599,-1.7070,3.892
9.530000,0.4042,-2.2947,-1.2026,2.622
9.537000,0.3881,-1.3982,-0.7140,1.617
9.541000,0.3487,-0.7405,-0.4009,0.911
9.544000,0.2044,-0.3500,-0.1960,0.450
9.549000,-0.0412,-0.1862,0.0231,0.192
9.554000,-0.3410,-0.1333,0.0902,0.377
9.558000,-0.6716,-0.1620,-0.0268,0.691
9.564000,-0.9506,-0.2196,-0.2105,0.998
9.571000,-1.2727,-0.3364,-0.3374,1.359
9.573000,-1.5651,-0.5526,-0.2669,1.681
9.581000,-1.6684,-0.8709,0.0514,1.883
9.591000,-1.4516,-1.1779,0.2072,1.881
9.593000,-0.9052,-1.4663,0.0584,1.724
9.595000,-0.2126,-1.6862,-0.0836,1.702
9.597000,0.4363,-1.7424,0.1571,1.803
9.602000,0.4700,-1.6539,0.8537,1.920
9.607000,0.0837,-1.3732,1.3209,1.907
9.617000,-0.0708,-1.0298,1.3981,1.738
9.621000,-0.0113,-0.6821,1.5266,1.672
9.626000,0.0600,-0.3507,1.2023,1.254
9.632000,-0.0865,-0.0985,0.4367,0.456
9.637000,-0.4906,0.0256,-0.2404,0.547
9.641000,-0.9730,0.0767,-0.7186,1.212
9.646000,-1.4072,0.1179,-1.1018,1.791
9.653000,-1.8364,0.1348,-1.2776,2.241
9.658000,-2.0755,0.1383,-0.9760,2.298
9.665000,-1.9059,0.1641,0.0354,1.913
9.670000,-1.5146,0.1383,1.1382,1.900
9.672000,-1.0149,0.0729,1.5301,1.837
9.677000,-0.6376,-0.1244,1.5035,1.638
9.681000,-0.5399,-0.4840,1.4501,1.621
9.687000,-0.4609,-0.8492,1.3942,1.696
9.691000,-0.3633,-1.1806,1.2780,1.777
9.696000,-0.3444,-1.4527,0.9441,1.766
9.705000,-0.2831,-1.6656,0.6845,1.823
9.706000,-0.2295,-1.8279,0.4829,1.904
9.712000,-0.2322,-1.9378,0.2573,1.969
9.715000,-0.2182,-1.9972,0.0496,2.010
9.735000,-0.0958,-2.0123,-0.0168,2.015
9.736000,0.0899,-2.0062,0.0209,2.008
9.737000,0.2857,-1.9898,0.0593,2.011
9.737000,0.3914,-1.9415,0.0811,1.982
9.739000,0.4386,-1.8768,0.1125,1.931
9.745000,0.4847,-1.7908,0.1216,1.859
9.752000,0.5253,-1.6639,0.0763,1.747
9.754000,0.5404,-1.5185,-0.0189,1.612
9.759000,0.5407,-1.3779,-0.0344,1.481
9.764000,0.4987,-1.2313,0.0359,1.329
9.769000,0.3944,-1.0924,0.0337,1.162
9.774000,0.2721,-0.9665,-0.0466,1.005
9.779000,0.1642,-0.8828,-0.0925,0.903
9.785000,0.0599,-0.8337,-0.1109,0.843
9.789000,-0.0232,-0.7940,-0.1101,0.802
9.793000,-0.1075,-0.7617,-0.1375,0.781
9.798000,-0.1539,-0.7146,-0.1873,0.755
9.803000,-0.1552,-0.6623,-0.1843,0.705
9.808000,-0.1400,-0.6278,-0.0750,0.648
9.814000,-0.1477,-0.6130,0.0760,0.635
9.823000,-0.1805,-0.6011,0.1968,0.658
9.824000,-0.2278,-0.5887,0.2518,0.680
9.829000,-0.2967,-0.5706,0.1985,0.673
9.841000,-0.3518,-0.5622,0.0346,0.664
9.843000,-0.3661,-0.5730,-0.1024,0.688
9.846000,-0.3592,-0.6058,-0.1387,0.718
9.848000,-0.3445,-0.6411,-0.1290,0.739
9.853000,-0.3250,-0.6825,-0.0810,0.760
9.858000,-0.3413,-0.7525,-0.0427,0.827
9.862000,-0.3541,-0.8197,0.0282,0.893
9.868000,-0.3331,-0.8640,0.1417,0.937
9.872000,-0.3428,-0.8743,0.1767,0.956
9.877000,-0.3754,-0.8590,0.1959,0.958
9.882000,-0.3873,-0.8349,0.2379,0.951
9.889000,-0.3501,-0.8071,0.3140,0.934
9.892000,-0.2385,-0.7828,0.3715,0.899
9.898000,-0.1638,-0.7747,0.2680,0.836
9.904000,-0.1371,-0.7842,0.0687,0.799
9.907000,-0.1089,-0.7930,-0.1208,0.809
9.912000,-0.0726,-0.8101,-0.2562,0.853
9.919000,-0.0127,-0.8415,-0.3420,0.908
9.922000,0.0354,-0.8594,-0.3586,0.932
9.927000,0.0273,-0.8841,-0.4204,0.979
9.933000,0.0158,-0.8886,-0.4221,0.984
9.939000,0.0205,-0.8865,-0.3869,0.967
9.943000,0.0280,-0.9012,-0.3262,0.959
9.949000,0.0365,-0.9310,-0.2452,0.963
9.953000,0.0170,-0.9682,-0.1545,0.981
9.961000,-0.0387,-1.0183,-0.0589,1.021
9.963000,-0.0775,-1.0649,0.0454,1.069
9.968000,-0.0795,-1.1176,0.1315,1.128
9.978000,-0.0626,-1.1778,0.1736,1.192
9.979000,-0.0558,-1.2379,0.1722,1.251
9.980000,-0.0546,-1.2779,0.1423,1.287
9.986000,-0.0308,-1.2939,0.0766,1.297
9.992000,0.0155,-1.2933,-0.0198,1.294
9.996000,0.0604,-1.2782,-0.1127,1.285
10.000000,0.1049,-1.2657,-0.1959,1.285
10.005000,0.1223,-1.2763,-0.2445,1.305
10.010000,0.1349,-1.2974,-0.3012,1.339
10.015000,0.1247,-1.3168,-0.2784,1.352
10.021000,0.0831,-1.3454,-0.1788,1.360
10.025000,0.0634,-1.3541,-0.0632,1.357
10.030000,0.0295,-1.3420,0.0280,1.343
10.040000,0.0035,-1.3043,0.0825,1.307
10.044000,0.0154,-1.2624,0.0777,1.265
10.049000,0.0578,-1.2134,0.0526,1.216
10.055000,0.1117,-1.1793,-0.0254,1.185
10.060000,0.1288,-1.1921,-0.1149,1.205
10.065000,0.0862,-1.2513,-0.1775,1.267
10.071000,-0.0266,-1.3285,-0.2017,1.344
10.075000,-0.1136,-1.4324,-0.2103,1.452
10.079000,-0.1499,-1.5451,-0.1737,1.562
10.085000,-0.0962,-1.6629,-0.1380,1.671
10.092000,0.0264,-1.7603,-0.1063,1.764
10.095000,0.1662,-1.7977,-0.0493,1.806
10.099000,0.2842,-1.7692,-0.0027,1.792
10.105000,0.3597,-1.6835,-0.0219,1.722
10.108000,0.3933,-1.6037,-0.0952,1.654
10.114000,0.3742,-1.5958,-0.2118,1.653
10.120000,0.3305,-1.6847,-0.3315,1.749
10.123000,0.3089,-1.7915,-0.3562,1.852
10.128000,0.3500,-1.8341,-0.3654,1.903
10.133000,0.3814,-1.7965,-0.4149,1.883
10.140000,0.3419,-1.6846,-0.5094,1.793
10.143000,0.1990,-1.5259,-0.5920,1.649
10.148000,0.0240,-1.3651,-0.6449,1.510
10.153000,-0.1007,-1.2357,-0.6561,1.403
10.157000,-0.1675,-1.1531,-0.5943,1.308
10.162000,-0.2110,-1.1033,-0.4637,1.215
10.167000,-0.2495,-1.0671,-0.2747,1.130
10.172000,-0.3005,-1.0611,-0.0492,1.104
10.177000,-0.3551,-1.0731,0.1572,1.141
10.182000,-0.4054,-1.1115,0.3102,1.223
10.188000,-0.4601,-1.1794,0.4086,1.330
10.193000,-0.5353,-1.2828,0.4701,1.467
10.197000,-0.6292,-1.4106,0.4954,1.622
10.204000,-0.7210,-1.5446,0.4881,1.773
10.208000,-0.7971,-1.6698,0.4690,1.909
10.213000,-0.8335,-1.7872,0.4466,2.022
10.217000,-0.8037,-1.8911,0.3973,2.093
10.224000,-0.7293,-1.9716,0.3103,2.125
10.227000,-0.6800,-2.0236,0.1743,2.142
10.233000,-0.6969,-2.0332,-0.0197,2.149
10.244000,-0.7739,-1.9941,-0.1842,2.147
10.247000,-0.8651,-1.9415,-0.2118,2.136
10.248000,-0.8547,-1.8779,-0.1366,2.068
10.258000,-0.7406,-1.7740,-0.0939,1.925
10.258000,-0.7004,-1.6728,-0.0590,1.814
10.268000,-0.7362,-1.6063,0.0018,1.767
10.269000,-0.7268,-1.5703,0.0341,1.731
10.272000,-0.6754,-1.5528,0.0751,1.695
10.276000,-0.6212,-1.5215,0.1566,1.651
10.280000,-0.4884,-1.4638,0.3275,1.578
10.286000,-0.2239,-1.3534,0.5909,1.494
10.291000,0.0467,-1.2302,0.7797,1.457
10.295000,0.2927,-1.0974,0.7679,1.371
10.300000,0.4012,-0.9699,0.5144,1.169
10.306000,0.2467,-0.9489,0.3547,1.043
10.310000,0.1014,-0.9609,0.2720,1.004
10.315000,0.0381,-0.9453,0.1634,0.960
10.321000,0.0095,-0.8942,-0.0234,0.895
10.325000,-0.0487,-0.8535,-0.1207,0.863
10.329000,-0.0936,-0.8457,-0.1391,0.862
10.335000,-0.1537,-0.8317,-0.1420,0.858
10.340000,-0.1723,-0.7928,-0.0074,0.811
10.345000,-0.1136,-0.7104,0.0800,0.724
10.349000,-0.0828,-0.6115,0.0949,0.624
10.361000,-0.0596,-0.5180,0.0880,0.529
10.362000,-0.0637,-0.4358,0.0379,0.442
10.365000,-0.1103,-0.3882,0.0588,0.408
10.381000,-0.1763,-0.3271,0.1202,0.391
10.384000,-0.1997,-0.2402,0.1935,0.367
10.387000,-0.1857,-0.1803,0.2747,0.377
10.388000,-0.1832,-0.1185,0.3912,0.448
10.407000,-0.1950,-0.0417,0.5105,0.548
10.408000,-0.2203,0.0567,0.6107,0.652
10.409000,-0.2518,0.1453,0.6732,0.733
10.410000,-0.2839,0.2002,0.6801,0.764
10.411000,-0.3352,0.2186,0.6566,0.769
10.414000,-0.4344,0.2319,0.6130,0.786
10.419000,-0.4701,0.2256,0.6279,0.816
10.427000,-0.4718,0.2264,0.6152,0.808
10.428000,-0.4262,0.2300,0.5850,0.759
10.434000,-0.3953,0.2325,0.5833,0.742
10.438000,-0.3738,0.2219,0.5913,0.734
10.443000,-0.3700,0.1997,0.5978,0.731
10.448000,-0.3352,0.1781,0.5781,0.692
10.454000,-0.3217,0.1627,0.5522,0.659
10.464000,-0.3045,0.1528,0.5167,0.619
